"","id","date","time","sex","x","y","year"
"815","Dt222",2011-04-26,1625,"female",313873.972113,447685.038458,2011
"816","Dt222",2011-05-08,1115,"female",313876.089393,447686.205561,2011
"817","Dt222",2011-05-14,0,"female",313876.116835,447682.289764,2011
"818","Dt222",2011-05-16,0,"female",313877.570487,447684.146266,2011
"819","Dt222",2011-05-21,1245,"female",313874.591376,447682.643141,2011
"820","Dt222",2011-05-25,1140,"female",313874.051215,447683.849906,2011
"821","Dt222",2011-05-29,1535,"female",313875.040717,447683.495838,2011
"822","Dt222",NA,0,"female",313875.180946,447683.656761,NA
"823","Dt228",2010-02-08,1020,"female",313818.937756,448158.086248,2010
"824","Dt228",2010-03-05,1130,"female",313818.06666,448153.398608,2010
"825","Dt228",2011-02-12,1355,"female",313820.855445,448152.328817,2011
"826","Dt231",2010-02-03,0,"male",313889.983071,447901.862905,2010
"827","Dt231",2010-02-09,1027,"male",313892.038028,447889.911481,2010
"828","Dt231",2011-03-10,1427,"male",313893.468489,447884.141853,2011
"829","Dt236",2010-02-10,0,"male",313700.9316,447445.558523,2010
"830","Dt236",2011-03-18,1230,"male",313797.956498,447428.69391,2011
"831","Dt236",2011-05-08,1035,"male",313798.875947,447438.835257,2011
"832","Dt238",2010-02-10,0,"female",313734.910362,447551.601917,2010
"833","Dt238",2010-03-05,1020,"female",313740.343979,447561.067266,2010
"834","Dt241",2010-02-11,1220,"male",313898.207313,447749.924295,2010
"835","Dt243",2010-02-13,1045,"male",313880.011767,447688.119521,2010
"836","Dt243",2011-04-06,1233,"male",313873.158083,447684.568777,2011
"837","Dt243",2011-04-27,1140,"male",313873.613171,447686.167524,2011
"838","Dt243",2011-05-14,0,"male",313872.577339,447682.505631,2011
"839","Dt243",2011-05-21,1245,"male",313873.147415,447684.744537,2011
"840","Dt250",2010-02-16,1435,"female",313848.536979,448000.610449,2010
"841","Dt250",2010-03-01,1410,"female",313853.668375,448000.633608,2010
"842","Dt251",2010-02-16,1525,"male",313824.766242,448114.710042,2010
"843","Dt253",2010-02-17,1640,"male",313845.791263,447677.944221,2010
"844","Dt253",2010-03-14,1210,"male",313838.015819,447667.649314,2010
"845","Dt253",2011-01-24,1030,"male",313839.307927,447669.618679,2011
"846","Dt253",2011-01-26,1600,"male",313842.270347,447671.702622,2011
"847","Dt254",2010-02-17,1655,"female",313696.366366,447505.102658,2010
"848","Dt254",2011-02-13,1525,"female",313691.674189,447503.483129,2011
"849","Dt254",2011-04-27,1115,"female",313696.51923,447504.555936,2011
"850","Dt254",2011-05-08,1050,"female",313695.868733,447502.072407,2011
"851","Dt259",2010-02-18,0,"male",313910.711564,447808.676351,2010
"852","Dt259",2011-03-05,1330,"male",313913.480206,447833.476682,2011
"853","Dt261",2010-02-18,0,"female",313709.778982,447302.556616,2010
"854","Dt261",2010-03-14,939,"female",313712.991515,447299.533933,2010
"855","Dt261",2011-02-05,0,"female",313702.689309,447345.009282,2011
"856","Dt261",2011-04-14,1250,"female",313708.882429,447304.165742,2011
"857","Dt264",2010-02-03,1032,"female",313836.99037,447661.18165,2010
"858","Dt264",2010-02-14,0,"female",313831.332792,447657.676233,2010
"859","Dt264",2010-02-21,1315,"female",313829.190848,447653.837227,2010
"860","Dt264",2011-01-26,1625,"female",313829.742363,447655.762845,2011
"861","Dt264",2011-02-12,1520,"female",313827.770532,447653.863479,2011
"862","Dt264",2011-03-08,1100,"female",313831.769255,447659.062803,2011
"863","Dt264",2011-03-10,1533,"female",313829.338306,447655.952348,2011
"864","Dt264",2011-03-11,1410,"female",313829.131446,447655.990337,2011
"865","Dt264",2011-03-22,1640,"female",313829.365415,447655.882648,2011
"866","Dt264",2011-04-02,1525,"female",313830.728786,447657.804948,2011
"867","Dt264",2011-04-06,1210,"female",313830.925086,447657.28064,2011
"868","Dt264",2011-04-07,1530,"female",313829.936089,447656.480995,2011
"869","Dt264",2011-05-16,0,"female",313829.243924,447655.247083,2011
"870","Dt264",2011-05-24,1155,"female",313828.07128,447655.188851,2011
"871","Dt277",2010-03-01,850,"male",313877.502546,447689.952289,2010
"872","Dt277",2010-03-12,1200,"male",313886.902381,447711.542611,2010
"873","Dt284",2010-03-03,1510,"male",313694.414732,447452.842756,2010
"874","Dt284",2011-02-10,1430,"male",313700.620693,447447.058325,2011
"875","Dt284",2011-02-17,1110,"male",313701.728024,447452.665364,2011
"876","Dt284",2011-03-03,1425,"male",313701.942268,447451.836035,2011
"877","Dt284",2011-03-13,1445,"male",313700.6897,447446.88159,2011
"878","Dt284",2011-04-04,1100,"male",313701.259092,447454.291914,2011
"879","Dt284",2011-05-14,1635,"male",313701.188871,447452.819952,2011
"880","Dt284",2011-05-27,1125,"male",313686.61356,447457.864239,2011
"881","Dt288",2010-03-05,1050,"female",313853.530876,447681.649307,2010
"882","Dt288",2011-02-02,0,"female",313850.137211,447675.141666,2011
"883","Dt288",2011-02-04,1250,"female",313851.493915,447675.242926,2011
"884","Dt289",2010-03-05,1050,"male",313853.487028,447681.51478,2010
"885","Dt290",2010-02-06,1030,"male",313699.941217,447441.428077,2010
"886","Dt290",2010-03-05,1245,"male",313702.056832,447456.539039,2010
"887","Dt290",2011-02-12,1200,"male",313762.611929,447425.431126,2011
"888","Dt290",2011-04-02,0,"male",313751.953711,447434.613455,2011
"889","Dt290",2011-04-30,1115,"male",313775.840528,447427.883179,2011
"890","Dt290",2011-05-16,0,"male",313772.081045,447425.64124,2011
"891","Dt292",2011-02-17,1050,"female",313678.211227,447471.315371,2011
"892","Dt292",2011-04-02,1715,"female",313683.311624,447483.0242,2011
"893","Dt295",2010-03-05,0,"female",313708.606322,447522.85383,2010
"894","Dt295",2011-01-21,950,"female",313708.394515,447516.016412,2011
"895","Dt295",2011-02-02,1620,"female",313709.512664,447519.614353,2011
"896","Dt295",2011-02-03,1050,"female",313697.025692,447510.610214,2011
"897","Dt295",2011-02-12,1245,"female",313720.113831,447526.142789,2011
"898","Dt295",2011-02-24,1340,"female",313707.443662,447520.569019,2011
"899","Dt295",2011-02-27,1120,"female",313706.115624,447512.826223,2011
"900","Dt295",2011-03-09,820,"female",313696.403098,447505.161261,2011
"901","Dt295",2011-03-10,1345,"female",313698.994934,447504.841214,2011
"902","Dt295",2011-03-19,1530,"female",313706.089375,447516.60959,2011
"903","Dt295",2011-03-20,1635,"female",313704.196659,447513.671563,2011
"904","Dt295",2011-04-09,1105,"female",313696.654073,447491.804872,2011
"905","Dt295",2011-04-29,1200,"female",313696.094993,447502.230886,2011
"906","Dt295",2011-05-02,1210,"female",313708.469951,447519.42212,2011
"907","Dt295",2011-05-11,1430,"female",313707.955451,447522.376631,2011
"908","Dt295",2011-05-29,0,"female",313698.614704,447498.467458,2011
"909","Dt297",2010-03-07,1115,"male",313842.2483,448039.957608,2010
"910","Dt297",2011-01-24,1110,"male",313911.238603,447825.90303,2011
"911","Dt304",2010-03-10,835,"male",313702.493536,447353.299029,2010
"912","Dt304",2011-04-12,0,"male",313748.311512,447269.99084,2011
"913","Dt306",2010-03-10,925,"male",313699.458662,447440.8819,2010
"914","Dt306",2011-01-20,1000,"male",313702.306189,447457.239512,2011
"915","Dt307",2010-03-10,1000,"female",313876.693144,447683.731181,2010
"916","Dt307",2011-02-08,1645,"female",313872.504435,447683.060539,2011
"917","Dt307",2011-02-12,1500,"female",313872.445957,447682.820702,2011
"918","Dt307",2011-02-14,1400,"female",313871.402247,447683.431607,2011
"919","Dt307",2011-02-17,1335,"female",313871.24936,447683.180553,2011
"920","Dt307",2011-02-20,1514,"female",313871.215533,447683.421194,2011
"921","Dt307",2011-04-06,1233,"female",313873.079203,447684.634029,2011
"922","Dt307",2011-05-14,0,"female",313874.015962,447685.028336,2011
"923","Dt307",2011-05-29,1535,"female",313873.662215,447683.879327,2011
"924","Dt307",2011-06-04,0,"female",313876.667442,447684.093344,2011
"925","Dt313",2010-03-13,950,"female",313817.196994,447643.354482,2010
"926","Dt314",2010-02-08,935,"male",313885.466298,447713.147499,2010
"927","Dt314",2011-02-24,1223,"male",313885.125477,447711.236484,2011
"928","Dt314",2011-03-09,1005,"male",313884.165193,447700.341039,2011
"929","Dt314",2011-04-12,1450,"male",313885.940983,447712.507368,2011
"930","Dt314",2011-04-21,1645,"male",313886.486445,447713.020005,2011
"931","Dt326",2011-03-22,1640,"male",313828.797942,447655.092327,2011
"932","Dt326",2011-05-24,1155,"male",313828.511228,447655.313181,2011
"933","Dt327",2010-02-08,1234,"female",313840.030099,447670.388076,2010
"934","Dt327",2011-02-04,1250,"female",313852.611,447677.874448,2011
"935","Dt327",2011-02-14,1405,"female",313853.460981,447675.731589,2011
"936","Dt327",2011-02-18,1215,"female",313850.578656,447673.758787,2011
"937","Dt327",2011-02-24,0,"female",313851.118187,447675.667586,2011
"938","Dt327",2011-03-01,1150,"female",313849.150286,447680.875745,2011
"939","Dt327",2011-03-06,1320,"female",313853.245095,447681.998234,2011
"940","Dt327",2011-03-22,1435,"female",313852.770645,447676.545908,2011
"941","Dt331",2011-01-18,0,"female",313871.762561,447681.252442,2011
"942","Dt331",2011-01-21,1135,"female",313872.654419,447682.428667,2011
"943","Dt331",2011-01-30,1230,"female",313883.268637,447697.566702,2011
"944","Dt331",2011-02-02,0,"female",313848.947395,447682.776356,2011
"945","Dt331",2011-02-03,1200,"female",313850.157544,447682.63955,2011
"946","Dt331",2011-02-04,1250,"female",313849.774194,447680.974286,2011
"947","Dt331",2011-02-06,1250,"female",313849.547749,447681.538778,2011
"948","Dt331",2011-02-07,1330,"female",313849.356286,447681.55966,2011
"949","Dt331",2011-02-08,1540,"female",313849.221752,447681.344143,2011
"950","Dt331",2011-02-12,1315,"female",313849.891598,447682.196106,2011
"951","Dt331",2011-02-13,1230,"female",313853.322667,447676.478165,2011
"952","Dt331",2011-02-18,1220,"female",313867.40576,447685.136228,2011
"953","Dt331",2011-02-24,1317,"female",313858.701656,447686.247302,2011
"954","Dt331",2011-02-26,1035,"female",313850.211652,447682.222394,2011
"955","Dt331",2011-03-04,1400,"female",313850.380109,447682.741289,2011
"956","Dt331",2011-03-06,1400,"female",313861.447789,447681.324547,2011
"957","Dt331",2011-03-22,1630,"female",313849.98803,447678.414086,2011
"958","Dt331",2011-03-23,1535,"female",313850.371778,447677.548812,2011
"959","Dt331",2011-03-26,1510,"female",313849.543185,447679.160266,2011
"960","Dt331",2011-04-13,1615,"female",313849.055283,447679.341637,2011
"961","Dt331",2011-04-25,1445,"female",313850.921107,447679.059753,2011
"962","Dt331",2011-05-08,1110,"female",313858.136282,447683.34736,2011
"963","Dt331",2011-05-16,0,"female",313850.669263,447677.144702,2011
"964","Dt331",2011-05-17,1135,"female",313866.881437,447683.529274,2011
"965","Dt331",2011-05-24,1140,"female",313849.258072,447683.27821,2011
"966","Dt331",2011-05-27,0,"female",313848.814076,447678.779187,2011
"967","Dt336",2011-01-19,1300,"female",313736.840429,447551.854666,2011
"968","Dt336",2011-02-26,1015,"female",313747.395423,447557.387085,2011
"969","Dt336",2011-05-10,1400,"female",313739.441117,447550.121707,2011
"970","Dt338",2011-01-21,1025,"female",313780.079015,447423.988238,2011
"971","Dt338",2011-03-04,1230,"female",313782.073336,447424.67503,2011
"972","Dt338",2011-03-23,1455,"female",313787.503055,447426.272742,2011
"973","Dt338",2011-04-12,1640,"female",313793.228834,447419.779385,2011
"974","Dt338",2011-04-20,1050,"female",313780.681911,447417.852252,2011
"975","Dt338",2011-05-04,0,"female",313792.977786,447438.834761,2011
"976","Dt338",2011-05-30,1200,"female",313799.21323,447426.702803,2011
"977","Dt341",2011-02-08,0,"male",313709.318003,447343.908861,2011
"978","Dt342",2011-01-21,1040,"male",313807.43734,447169.914313,2011
"979","Dt342",2011-01-24,855,"male",313721.32066,447270.583125,2011
"980","Dt342",2011-03-17,0,"male",313742.561859,447262.632254,2011
"981","Dt342",2011-03-19,1600,"male",313742.445332,447260.914349,2011
"982","Dt342",2011-03-28,1030,"male",313739.031722,447257.105859,2011
"983","Dt342",2011-04-11,915,"male",313747.340204,447269.261503,2011
"984","Dt342",2011-06-04,0,"male",313729.255179,447272.34736,2011
"985","Dt344",2011-01-24,1405,"female",313686.358851,447398.593742,2011
"986","Dt344",2011-02-06,1345,"female",313686.124086,447388.17164,2011
"987","Dt344",2011-02-24,1607,"female",313689.075865,447381.458918,2011
"988","Dt344",2011-03-05,1545,"female",313686.026062,447388.90522,2011
"989","Dt344",2011-03-06,1339,"female",313685.721725,447390.475745,2011
"990","Dt344",2011-03-13,1144,"female",313684.713214,447388.836362,2011
"991","Dt344",2011-03-15,1415,"female",313683.098294,447393.124249,2011
"992","Dt344",2011-03-23,1705,"female",313686.11994,447387.588622,2011
"993","Dt344",2011-04-02,1050,"female",313684.862029,447398.386216,2011
"994","Dt344",2011-05-01,1550,"female",313683.108976,447397.259454,2011
"995","Dt344",2011-05-08,915,"female",313686.058212,447387.321149,2011
"996","Dt344",2011-05-09,1100,"female",313686.40799,447387.220413,2011
"997","Dt344",2011-05-10,1110,"female",313687.531531,447384.034418,2011
"998","Dt344",2011-05-11,1045,"female",313685.867509,447388.013721,2011
"999","Dt344",2011-05-16,0,"female",313682.844056,447388.85693,2011
"1000","Dt344",2011-05-18,1315,"female",313686.953434,447386.470302,2011
"1001","Dt344",2011-05-24,915,"female",313687.972694,447385.864685,2011
"1002","Dt344",2011-05-31,0,"female",313694.347423,447369.07526,2011
"1003","Dt347",2011-01-30,1040,"female",313885.804134,447712.076546,2011
"1004","Dt347",2011-02-24,1220,"female",313885.125477,447711.236484,2011
"1005","Dt347",2011-03-09,1000,"female",313884.415347,447706.088371,2011
"1006","Dt347",2011-05-14,0,"female",313876.032979,447684.56273,2011
"1007","Dt351",2011-01-30,1330,"male",313684.771775,447463.238904,2011
"1008","Dt351",2011-04-26,1710,"male",313696.038275,447464.006163,2011
"1009","Dt352",2011-01-30,1330,"male",313684.864295,447463.333058,2011
"1010","Dt352",2011-02-14,1000,"male",313690.963521,447461.041393,2011
"1011","Dt352",2011-03-26,1030,"male",313691.022088,447454.542184,2011
"1012","Dt352",2011-04-04,900,"male",313702.384531,447457.146366,2011
"1013","Dt352",2011-05-09,1115,"male",313699.295507,447460.540103,2011
"1014","Dt352",2011-05-29,0,"male",313681.993342,447453.021718,2011
"1015","Dt355",2011-01-31,1450,"male",313728.151623,447279.543986,2011
"1016","Dt355",2011-02-27,1220,"male",313725.901698,447279.546243,2011
"1017","Dt355",2011-03-05,1555,"male",313727.678057,447279.627435,2011
"1018","Dt355",2011-03-06,1615,"male",313727.082712,447277.954034,2011
"1019","Dt355",2011-03-10,940,"male",313725.781615,447279.697889,2011
"1020","Dt355",2011-03-20,0,"female",313741.193116,447262.033322,2011
"1021","Dt355",2011-04-10,1445,"male",313724.741803,447279.768502,2011
"1022","Dt355",2011-05-11,0,"male",313728.857703,447279.817725,2011
"1023","Dt355",2011-05-18,1320,"male",313726.813045,447278.359308,2011
"1024","Dt363",2011-02-02,1020,"male",313693.35868,447374.815239,2011
"1025","Dt363",2011-02-05,0,"male",313703.715677,447344.340117,2011
"1026","Dt363",2011-02-10,1050,"male",313704.128257,447344.752567,2011
"1027","Dt363",2011-02-17,1020,"male",313686.612632,447386.686044,2011
"1028","Dt363",2011-03-04,1230,"male",313797.403626,447428.587355,2011
"1029","Dt363",2011-06-03,0,"male",313687.226736,447377.669202,2011
"1030","Dt364",2011-02-02,1205,"male",313820.520043,447648.224897,2011
"1031","Dt364",2011-05-17,1030,"male",313829.230245,447657.244817,2011
"1032","Dt365",2011-02-02,0,"female",313852.415914,447674.745657,2011
"1033","Dt366",2011-02-02,0,"female",313850.509688,447680.831001,2011
"1034","Dt366",2011-02-04,1250,"female",313851.583158,447677.66669,2011
"1035","Dt367",2011-02-02,0,"male",313851.186528,447676.189595,2011
"1036","Dt368",2011-02-02,0,"female",313850.627339,447672.446742,2011
"1037","Dt368",2011-05-14,0,"female",313871.896899,447683.635572,2011
"1038","Dt369",2011-02-02,0,"male",313850.553914,447672.804324,2011
"1039","Dt370",2011-02-02,0,"male",313850.216638,447674.057521,2011
"1040","Dt371",2011-02-02,0,"female",313849.270813,447675.833288,2011
"1041","Dt372",2011-02-02,0,"male",313849.597475,447680.384862,2011
"1042","Dt373",2011-02-02,0,"male",313849.938104,447680.467153,2011
"1043","Dt374",2011-02-02,0,"male",313849.289297,447676.322349,2011
"1044","Dt374",2011-02-03,1200,"male",313849.557245,447676.552046,2011
"1045","Dt375",2011-02-02,0,"female",313849.715332,447672.528377,2011
"1046","Dt375",2011-02-04,1250,"female",313849.539331,447678.555309,2011
"1047","Dt375",2011-02-13,1220,"female",313849.794699,447678.022395,2011
"1048","Dt375",2011-02-14,0,"female",313850.438348,447677.186946,2011
"1049","Dt375",2011-03-08,1155,"female",313849.156388,447677.208695,2011
"1050","Dt375",2011-03-09,840,"female",313849.876811,447678.0968,2011
"1051","Dt375",2011-03-10,1500,"female",313850.421327,447678.674232,2011
"1052","Dt375",2011-03-15,1050,"female",313850.330324,447677.576771,2011
"1053","Dt375",2011-03-18,1500,"female",313850.371778,447677.548812,2011
"1054","Dt375",2011-03-23,1535,"female",313849.567554,447678.955558,2011
"1055","Dt375",2011-03-26,1510,"female",313849.784452,447677.304263,2011
"1056","Dt375",2011-03-28,1510,"female",313849.94125,447678.281683,2011
"1057","Dt375",2011-03-29,0,"female",313849.567554,447678.955558,2011
"1058","Dt375",2011-04-11,1310,"female",313841.972665,447674.116155,2011
"1059","Dt375",2011-04-16,0,"female",313849.443708,447678.773033,2011
"1060","Dt375",2011-05-04,0,"female",313795.699165,447440.662976,2011
"1061","Dt376",2011-02-02,0,"male",313849.400046,447675.475927,2011
"1062","Dt376",2011-02-17,1150,"male",313849.575473,447676.468013,2011
"1063","Dt376",2011-05-01,1030,"male",313839.744548,447669.318252,2011
"1064","Dt377",2011-02-02,0,"male",313850.199145,447675.270026,2011
"1065","Dt377",2011-02-08,1540,"male",313850.524729,447677.319234,2011
"1066","Dt377",2011-02-10,1130,"male",313851.294191,447677.383481,2011
"1067","Dt377",2011-02-12,1515,"male",313849.901815,447677.457683,2011
"1068","Dt377",2011-02-19,1540,"male",313851.216002,447676.419011,2011
"1069","Dt377",2011-03-06,1320,"male",313853.271206,447682.013008,2011
"1070","Dt377",2011-03-09,840,"male",313850.190129,447677.096369,2011
"1071","Dt377",2011-03-10,15,"male",313849.923956,447677.827496,2011
"1072","Dt377",2011-03-22,1630,"male",313850.368875,447677.607841,2011
"1073","Dt377",2011-03-26,1510,"male",313849.911814,447677.505207,2011
"1074","Dt379",2011-02-02,1423,"male",313839.726821,447669.286917,2011
"1075","Dt384",2011-02-04,1430,"male",313908.439444,447779.08121,2011
"1076","Dt384",2011-03-06,1510,"male",313905.338188,447767.196275,2011
"1077","Dt384",2011-03-08,1110,"male",313908.829928,447791.057034,2011
"1078","Dt384",2011-03-11,0,"male",313908.949645,447791.099432,2011
"1079","Dt384",2011-03-22,1515,"male",313909.719208,447783.857886,2011
"1080","Dt384",2011-04-03,1530,"male",313912.227425,447791.015089,2011
"1081","Dt384",2011-04-04,0,"male",313911.813306,447790.549185,2011
"1082","Dt384",2011-04-07,1550,"male",313909.312076,447788.32341,2011
"1083","Dt384",2011-04-17,1245,"male",313907.005875,447774.818622,2011
"1084","Dt384",2011-05-09,1505,"male",313912.744478,447789.004061,2011
"1085","Dt384",2011-06-04,0,"male",313902.945745,447780.622121,2011
"1086","Dt385",2011-02-05,0,"male",313703.969861,447345.692895,2011
"1087","Dt386",2011-02-05,0,"male",313705.115899,447346.040535,2011
"1088","Dt386",2011-02-21,0,"male",313714.754926,447343.434833,2011
"1089","Dt387",2011-02-05,0,"female",313703.611612,447342.01497,2011
"1090","Dt387",2011-04-21,1000,"female",313699.218166,447345.061276,2011
"1091","Dt389",2011-02-05,0,"male",313703.94056,447344.097923,2011
"1092","Dt389",2011-02-06,1105,"male",313700.585213,447343.861261,2011
"1093","Dt389",2011-03-02,1432,"male",313717.162787,447345.519197,2011
"1094","Dt389",2011-03-06,1053,"male",313715.025902,447343.039273,2011
"1095","Dt390",2011-02-05,0,"female",313704.791699,447344.961,2011
"1096","Dt391",2011-02-05,0,"male",313706.288466,447342.991043,2011
"1097","Dt392",2011-02-05,0,"female",313706.78883,447342.020867,2011
"1098","Dt394",2011-01-31,1515,"female",313713.284638,447348.125861,2011
"1099","Dt394",2011-02-05,0,"female",313702.469295,447345.702656,2011
"1100","Dt394",2011-03-02,1555,"female",313711.169159,447345.224763,2011
"1101","Dt395",2011-02-05,0,"female",313712.814536,447340.760203,2011
"1102","Dt395",2011-03-23,1255,"female",313720.163934,447342.924762,2011
"1103","Dt396",2011-02-05,0,"female",313711.959349,447340.595517,2011
"1104","Dt397",2011-02-05,0,"female",313713.053079,447347.065089,2011
"1105","Dt398",2011-02-05,0,"female",313714.70311,447341.987293,2011
"1106","Dt399",2011-02-05,0,"female",313716.362714,447343.340487,2011
"1107","Dt400",2011-02-05,0,"male",313717.543828,447344.060449,2011
"1108","Dt401",2011-02-05,0,"male",313698.09402,447343.483832,2011
"1109","Dt401",2011-02-06,1100,"male",313699.915232,447343.691804,2011
"1110","Dt401",2011-04-07,1255,"male",313700.830224,447343.744928,2011
"1111","Dt401",2011-05-11,810,"male",313692.796684,447340.117862,2011
"1112","Dt402",2011-02-05,0,"female",313714.690697,447342.470107,2011
"1113","Dt402",2011-02-17,1015,"female",313714.836741,447342.225239,2011
"1114","Dt403",2011-02-05,0,"male",313719.431455,447350.147526,2011
"1115","Dt403",2011-04-07,915,"male",313724.013665,447382.940512,2011
"1116","Dt403",2011-06-05,0,"male",313725.502077,447384.855275,2011
"1117","Dt404",2011-02-05,0,"female",313722.515936,447344.697225,2011
"1118","Dt405",2011-02-05,0,"male",313716.368435,447353.106486,2011
"1119","Dt406",2011-02-05,0,"male",313716.974916,447343.507919,2011
"1120","Dt406",2011-06-02,0,"male",313724.512804,447375.651852,2011
"1121","Dt407",2011-02-06,1110,"male",313703.415193,447342.562489,2011
"1122","Dt411",2011-02-12,1120,"male",313712.169504,447342.682136,2011
"1123","Dt411",2011-02-21,0,"male",313704.336251,447344.603248,2011
"1124","Dt411",2011-03-23,1255,"male",313720.124002,447342.894669,2011
"1125","Dt411",2011-04-25,1045,"male",313717.047363,447345.088378,2011
"1126","Dt419",2011-02-12,1520,"male",313827.6812,447653.874445,2011
"1127","Dt419",2011-05-15,1435,"male",313828.147773,447655.528961,2011
"1128","Dt421",2011-02-13,1245,"male",313849.007952,447679.328953,2011
"1129","Dt424",2011-02-14,1100,"male",313854.393211,447679.140001,2011
"1130","Dt426",2011-02-17,946,"female",313727.765013,447258.817025,2011
"1131","Dt426",2011-05-03,1005,"female",313741.745088,447256.950658,2011
"1132","Dt436",2011-02-18,1150,"male",313815.19447,447627.546311,2011
"1133","Dt436",2011-02-19,1540,"male",313851.285108,447676.40778,2011
"1134","Dt436",2011-04-11,1315,"male",313828.841629,447649.83429,2011
"1135","Dt436",2011-06-04,0,"male",313829.95069,447656.766006,2011
"1136","Dt445",2011-02-07,1608,"male",313762.151728,447424.831789,2011
"1137","Dt445",2011-02-20,1405,"male",313701.871466,447454.033649,2011
"1138","Dt445",2011-03-25,1400,"male",313742.096899,447448.024225,2011
"1139","Dt448",2011-02-21,1100,"female",313824.367892,447146.929639,2011
"1140","Dt448",2011-04-29,1030,"female",313824.901198,447147.110876,2011
"1141","Dt449",2011-02-21,1100,"male",313824.958973,447148.766743,2011
"1142","Dt450",2011-02-21,1100,"male",313827.608183,447147.27131,2011
"1143","Dt451",2011-02-21,1100,"female",313829.071389,447147.035976,2011
"1144","Dt451",2011-02-23,940,"female",313824.90659,447147.265397,2011
"1145","Dt451",2011-05-16,1230,"female",313824.617199,447146.381336,2011
"1146","Dt452",2011-02-21,1100,"female",313824.06021,447145.505857,2011
"1147","Dt455",2011-02-23,940,"male",313823.597702,447146.234136,2011
"1148","Dt456",2011-03-04,1100,"male",313738.707645,447437.439955,2011
"1149","Dt456",2011-03-08,1041,"male",313749.802748,447434.009132,2011
"1150","Dt456",2011-03-13,1340,"male",313736.049034,447435.525659,2011
"1151","Dt456",2011-03-22,1407,"male",313746.120746,447439.189257,2011
"1152","Dt456",2011-03-24,1430,"male",313745.902364,447438.829813,2011
"1153","Dt456",2011-03-29,1340,"male",313746.712154,447438.991457,2011
"1154","Dt456",2011-04-03,0,"male",313748.297995,447437.126123,2011
"1155","Dt456",2011-04-04,1310,"male",313745.880857,447438.163507,2011
"1156","Dt456",2011-04-12,1630,"male",313747.707631,447437.278703,2011
"1157","Dt465",2011-01-18,926,"male",313703.186624,447471.445395,2011
"1158","Dt465",2011-02-25,1020,"male",313702.221894,447457.407231,2011
"1159","Dt465",2011-03-01,946,"male",313703.726794,447450.011485,2011
"1160","Dt465",2011-04-02,1305,"male",313722.123652,447450.835653,2011
"1161","Dt465",2011-04-12,1220,"male",313719.150704,447454.454132,2011
"1162","Dt465",2011-05-04,0,"male",313787.045167,447440.892435,2011
"1163","Dt465",2011-05-09,1320,"male",313721.982946,447452.967523,2011
"1164","Dt465",2011-05-13,1055,"male",313691.832992,447487.146745,2011
"1165","Dt465",2011-05-17,1005,"male",313698.23485,447483.275921,2011
"1166","Dt465",2011-05-19,0,"male",313721.918029,447452.983264,2011
"1167","Dt465",2011-06-01,1130,"male",313724.924397,447456.092916,2011
"1168","Dt467",2011-02-07,1605,"female",313771.158331,447427.58122,2011
"1169","Dt467",2011-02-20,1310,"female",313770.920079,447427.914546,2011
"1170","Dt467",2011-02-23,1505,"female",313762.730627,447427.136612,2011
"1171","Dt467",2011-03-01,1021,"female",313762.98053,447428.904265,2011
"1172","Dt467",2011-03-04,1442,"female",313762.540804,447426.249495,2011
"1173","Dt467",2011-03-09,810,"female",313763.065471,447426.729945,2011
"1174","Dt467",2011-03-10,0,"female",313762.654435,447427.545815,2011
"1175","Dt467",2011-03-12,1435,"female",313762.1175,447427.646071,2011
"1176","Dt467",2011-03-20,1230,"female",313769.523974,447427.034334,2011
"1177","Dt467",2011-03-22,1230,"female",313760.826695,447428.105828,2011
"1178","Dt467",2011-03-24,1435,"female",313771.483185,447428.880622,2011
"1179","Dt467",2011-04-02,1255,"female",313769.406315,447428.271898,2011
"1180","Dt467",2011-04-10,1545,"female",313749.289531,447435.874766,2011
"1181","Dt467",2011-04-20,1155,"female",313758.899389,447427.976872,2011
"1182","Dt467",2011-05-15,1140,"female",313761.791237,447427.062339,2011
"1183","Dt467",2011-05-25,950,"female",313771.721689,447424.795721,2011
"1184","Dt477",2011-03-02,1502,"male",313701.822903,447454.007826,2011
"1185","Dt477",2011-03-22,1705,"male",313694.749836,447486.805233,2011
"1186","Dt478",2011-03-03,1255,"male",313692.821153,447497.475168,2011
"1187","Dt478",2011-05-09,1200,"male",313795.722838,447443.076979,2011
"1188","Dt482",2011-03-04,1020,"female",313713.632839,447348.00278,2011
"1189","Dt482",2011-03-06,1055,"female",313706.222751,447341.231781,2011
"1190","Dt482",2011-05-01,845,"female",313738.820222,447265.334283,2011
"1191","Dt487",2011-03-05,1250,"male",313881.307437,447693.067858,2011
"1192","Dt491",2011-03-06,1120,"female",313745.830949,447439.40366,2011
"1193","Dt491",2011-03-13,1435,"female",313735.495432,447435.236023,2011
"1194","Dt491",2011-03-19,1430,"female",313722.896844,447432.995886,2011
"1195","Dt491",2011-03-21,1355,"female",313745.791671,447439.455753,2011
"1196","Dt491",2011-03-23,1340,"female",313740.062266,447435.908074,2011
"1197","Dt491",2011-04-02,1650,"female",313746.325949,447439.138917,2011
"1198","Dt491",2011-04-03,0,"female",313748.347949,447437.123944,2011
"1199","Dt491",2011-04-26,1225,"female",313742.173941,447448.232075,2011
"1200","Dt491",2011-05-01,1430,"female",313745.273336,447440.129926,2011
