"","id","dt","x_utm","y_utm"
"64","os19_13f",2019-05-26 13:34:06,698973.159489614,58567.5775856069
"65","os19_13f",2019-05-26 16:29:38,698973.599685522,58567.432946709
"66","os19_13f",2019-05-27 08:17:15,698974.005766599,58566.7303132728
"67","os19_13f",2019-05-27 16:44:42,698974.023845673,58566.7140862408
"68","os19_13f",2019-05-28 08:30:48,698977.187713044,58565.3406693919
"69","os19_13f",2019-05-28 15:09:26,698976.825589706,58567.2696908172
"70","os19_14f",2019-05-26 11:52:46,699046.374463765,58489.3403371163
"71","os19_14f",2019-05-26 16:54:44,699043.002816283,58490.4592549589
"72","os19_14f",2019-05-27 08:35:27,699043.690244201,58494.6856827511
"73","os19_14f",2019-05-27 11:04:34,699046.922397012,58495.544402431
"74","os19_14f",2019-05-27 16:45:00,699046.161468701,58494.8304059595
"75","os19_14f",2019-05-28 07:40:07,699037.666703427,58487.091001706
"76","os19_14f",2019-05-28 09:01:00,699037.689485737,58487.0935601928
"77","os19_14f",2019-05-28 10:23:42,699037.711554503,58487.0917706807
"78","os19_14f",2019-05-28 13:13:46,699037.771242296,58487.1829922116
"79","os19_14f",2019-05-28 14:08:22,699041.882704684,58493.5598040146
"80","os19_14f",2019-05-28 15:14:50,699043.274986659,58494.9627042412
"81","os19_14f",2019-05-29 08:11:57,699041.041846125,58499.650390649
"82","os19_14f",2019-05-29 12:00:06,699044.817624564,58497.2262364839
"83","os19_14f",2019-05-29 15:39:46,699047.389329584,58495.854209447
"84","os19_14f",2019-05-30 08:07:40,699037.367279799,58486.9915686265
"85","os19_14f",2019-05-30 08:55:11,699039.436783878,58485.9900728004
"86","os19_14f",2019-05-30 11:28:42,699038.076417353,58489.094242524
"87","os19_14f",2019-05-30 11:40:15,699037.989750049,58489.5596537649
"88","os19_14f",2019-05-30 14:50:53,699036.227927881,58491.0482517366
"89","os19_14f",2019-05-30 14:52:36,699037.296666909,58486.9206465549
"90","os19_15m",2019-05-28 08:50:19,698980.088676049,58525.3548840411
"91","os19_15m",2019-05-28 12:02:26,698981.194973065,58525.5764317529
"92","os19_15m",2019-05-28 15:55:00,698979.948454639,58526.2683626611
"93","os19_15m",2019-05-29 08:12:30,698979.721102607,58519.3208712735
"94","os19_15m",2019-05-29 11:30:45,698974.696248618,58518.0671852016
"95","os19_15m",2019-05-29 14:39:07,698974.697574722,58521.6427629187
"96","os19_16m",2019-05-28 09:07:30,699046.180168088,58486.8204430806
"97","os19_16m",2019-05-28 12:10:36,699046.174350229,58486.9409387861
"98","os19_16m",2019-05-28 15:35:07,699047.952023392,58492.9550427107
"99","os19_16m",2019-05-29 08:09:30,699047.024465117,58491.6923675616
"100","os19_16m",2019-05-29 11:58:38,699047.087454044,58491.7734818302
"101","os19_16m",2019-05-29 15:35:08,699047.633157537,58492.5880317096
"102","os19_16m",2019-05-30 08:00:55,699044.929593645,58489.8901419046
"103","os19_16m",2019-05-30 11:24:43,699044.9306664,58489.8934180629
"104","os19_16m",2019-05-30 14:58:07,699044.930594688,58489.8933920706
"105","os19_17m",2019-05-29 10:03:22,699028.352298623,58525.0817823028
"106","os19_17m",2019-05-29 15:05:55,699031.541794637,58524.2370064913
"107","os19_17m",2019-05-30 07:38:10,699028.070693336,58523.9355987298
"108","os19_17m",2019-05-30 11:35:07,699028.047227133,58525.6489454258
"109","os19_17m",2019-05-30 16:48:23,699031.038505533,58526.2774232504
"110","os19_17m",2019-05-31 07:48:49,699028.219592785,58525.9298023129
"111","os19_17m",2019-05-31 11:01:44,699028.031857728,58524.8223966447
"112","os19_17m",2019-05-31 15:45:10,699031.353190455,58524.3347946501
"113","os19_17m",2019-06-01 07:40:02,699028.256244187,58525.3299479286
"114","os19_17m",2019-06-01 12:04:18,699031.287663946,58524.2691057376
"115","os19_17m",2019-06-01 15:50:37,699032.712676588,58525.0547758878
"116","os19_17m",2019-06-02 08:06:08,699028.168509035,58525.4464897939
"117","os19_17m",2019-06-02 11:17:41,699030.18841654,58526.7887043778
"118","os19_17m",2019-06-02 16:58:32,699031.102489867,58524.4505826712
"119","os19_17m",2019-06-03 08:31:53,699029.244523834,58524.5145417217
"120","os19_17m",2019-06-03 11:10:42,699028.216376489,58525.3639865963
"121","os19_17m",2019-06-03 16:16:47,699031.360420778,58526.7330897378
"122","os19_17m",2019-06-04 08:16:00,699028.36663155,58526.0338997694
"123","os19_18m",2019-05-30 08:20:17,698974.551603808,58436.5205630743
"124","os19_18m",2019-05-30 16:33:09,698973.866982643,58435.470291523
"125","os19_18m",2019-05-31 08:28:20,698974.110573729,58434.8218225436
"126","os19_18m",2019-05-31 11:01:01,698972.827662018,58438.4872658845
"127","os19_18m",2019-05-31 15:30:08,698982.808610074,58432.8593543035
"128","os19_18m",2019-06-01 08:00:43,698974.447845313,58435.5253575485
"129","os19_18m",2019-06-01 11:45:51,698976.198377598,58438.0861841843
"130","os19_18m",2019-06-01 15:57:52,698978.549585814,58432.5375081561
"131","os19_18m",2019-06-02 07:56:00,698978.456509707,58432.9376649901
"132","os19_18m",2019-06-02 11:30:05,698986.675950284,58428.0492409619
"133","os19_18m",2019-06-02 16:53:19,698986.411862267,58428.4101138009
"134","os19_18m",2019-06-03 08:40:17,698975.81775124,58432.3343402
"135","os19_18m",2019-06-03 11:22:13,698978.892442889,58431.749898116
"136","os19_18m",2019-06-03 16:06:20,698978.474860252,58432.7608877962
"137","os19_18m",2019-06-04 08:32:18,698978.475039394,58432.7525795659
"138","os19_18m",2019-06-04 11:25:28,698978.000206067,58431.4829176589
"139","os19_18m",2019-06-04 15:14:27,698978.657526152,58432.8755602962
"140","os19_18m",2019-06-05 08:08:28,698978.70713152,58433.1452735941
"141","os19_18m",2019-06-05 11:24:45,698978.581645559,58432.5222357596
"142","os19_18m",2019-06-05 15:20:15,698978.793773204,58433.0952845889
"143","os19_18m",2019-06-06 08:39:23,698977.547102163,58431.9101455552
"144","os19_19f",2019-05-30 09:28:48,698941.616056748,58433.4496148295
"145","os19_19f",2019-05-30 16:37:36,698947.403089978,58428.7096640453
"146","os19_19f",2019-05-31 08:41:30,698943.023142106,58427.7789105986
"147","os19_19f",2019-05-31 11:41:50,698945.738880778,58428.0374699899
"148","os19_19f",2019-05-31 16:30:17,698945.327156965,58428.6053666068
"149","os19_19f",2019-06-01 07:51:25,698946.109414399,58428.4501405066
"150","os19_19f",2019-06-01 11:55:44,698942.669701176,58435.1997765835
"151","os19_19f",2019-06-01 15:15:16,698941.841482596,58434.377944782
"152","os19_1f",2019-05-21 11:21:00,698999.31935373,58516.4193801944
"153","os19_1f",2019-05-21 16:31:36,698998.902516582,58516.9886144056
"154","os19_1f",2019-05-22 07:40:37,698997.816890506,58519.9635225876
"155","os19_1f",2019-05-22 10:26:29,698998.610200815,58521.4309224549
"156","os19_1f",2019-05-22 13:56:32,698998.970733676,58521.6140493286
"157","os19_1f",2019-05-22 16:19:04,698999.995578432,58520.8365037419
"158","os19_1f",2019-05-23 08:16:03,698998.599761465,58526.955702853
"159","os19_1f",2019-05-23 12:35:52,699005.836284249,58526.8075580721
"160","os19_1f",2019-05-23 15:09:33,699001.286072971,58525.95801923
"161","os19_20m",2019-05-30 10:39:52,698922.737228697,58414.8527445617
"162","os19_20m",2019-05-30 16:31:18,698922.253991501,58415.6455272024
"163","os19_20m",2019-05-31 08:34:32,698923.228786836,58417.2222452308
"164","os19_20m",2019-05-31 11:33:53,698925.589719275,58415.9496287858
"165","os19_20m",2019-05-31 16:50:57,698922.220193684,58416.3725096011
"166","os19_20m",2019-06-01 07:59:44,698921.461811886,58421.16610064
"167","os19_20m",2019-06-01 11:52:50,698920.544339983,58416.7682522967
"168","os19_20m",2019-06-01 15:27:18,698924.644216228,58415.975187489
"169","os19_21f",2019-05-31 10:32:06,699004.108519435,58563.1398185862
"170","os19_21f",2019-05-31 15:20:29,699004.145411288,58563.1739593376
"171","os19_21f",2019-06-01 08:45:55,698999.117927589,58562.6836787503
"172","os19_21f",2019-06-01 11:17:19,698999.54209269,58562.7067874294
"173","os19_21f",2019-06-01 16:43:16,698999.569124791,58562.0178419768
"174","os19_21f",2019-06-02 08:06:56,699005.84488778,58566.7946367609
"175","os19_21f",2019-06-02 11:06:53,699004.795362735,58566.6748700769
"176","os19_21f",2019-06-02 14:58:14,699004.76919091,58566.2369049784
"177","os19_22f",2019-06-01 08:38:53,698946.473416096,58344.6073335009
"178","os19_22f",2019-06-01 13:08:19,698946.472039491,58344.6488385796
"179","os19_22f",2019-06-01 16:08:42,698946.475772885,58344.601002974
"180","os19_22f",2019-06-02 08:36:47,698946.380500599,58344.6370224851
"181","os19_22f",2019-06-02 11:47:56,698945.510415855,58344.0306608282
"182","os19_22f",2019-06-02 18:08:19,698941.429284736,58339.0818391784
"183","os19_22f",2019-06-03 08:06:32,698940.93309323,58339.8208600784
"184","os19_22f",2019-06-03 11:42:32,698939.514248905,58339.3517991525
"185","os19_22f",2019-06-03 16:24:55,698940.759767736,58337.4338594817
"186","os19_22f",2019-06-04 08:25:18,698943.187808041,58332.7106597456
"187","os19_22f",2019-06-04 11:11:46,698943.190134639,58332.7152852981
"188","os19_22f",2019-06-04 15:50:04,698943.244894949,58332.7291476881
"189","os19_22f",2019-06-05 09:00:40,698947.087020869,58343.5708687864
"190","os19_22f",2019-06-05 11:50:32,698942.67114815,58337.1106964873
"191","os19_22f",2019-06-05 16:43:20,698941.029205999,58337.5293181042
"192","os19_22f",2019-06-06 08:15:13,698941.252435434,58337.4359244543
"193","os19_22f",2019-06-06 11:19:38,698941.095067712,58337.6215296864
"194","os19_22f",2019-06-06 12:23:33,698941.263745125,58337.4962733314
"195","os19_22f",2019-06-06 16:18:50,698941.828400231,58339.3891842385
"196","os19_23f",2019-06-01 08:30:12,699005.678535658,58563.5981290996
"197","os19_23f",2019-06-01 11:27:41,699003.120282527,58562.4581774486
"198","os19_23f",2019-06-01 18:21:24,698985.623154918,58562.0962291993
"199","os19_23f",2019-06-02 07:46:41,698984.951338035,58562.1990721675
"200","os19_23f",2019-06-02 10:44:23,698985.147492334,58562.8023143831
"201","os19_23f",2019-06-02 15:52:44,698986.181740995,58563.2920891687
"202","os19_23f",2019-06-03 08:01:27,698986.102275356,58560.4417171151
"203","os19_23f",2019-06-03 11:25:55,698984.77502547,58561.7570359129
"204","os19_23f",2019-06-03 15:50:59,698984.965179139,58562.0637285316
"205","os19_23f",2019-06-04 10:09:24,698982.893876458,58557.8474488069
"206","os19_23f",2019-06-04 14:55:07,698988.251534283,58560.7199231963
"207","os19_24f",2019-06-01 10:55:00,698938.403303641,58263.560369471
"208","os19_24f",2019-06-01 16:14:09,698938.612236782,58263.6116074116
"209","os19_24f",2019-06-02 08:18:14,698940.413197486,58267.2993432727
"210","os19_24f",2019-06-02 13:14:10,698940.477798344,58268.0902279781
"211","os19_24f",2019-06-02 18:06:32,698940.666098769,58266.7415957077
"212","os19_24f",2019-06-03 08:12:50,698939.775853298,58267.2085556549
"213","os19_24f",2019-06-03 11:51:44,698940.840553886,58268.2360679441
"214","os19_24f",2019-06-03 14:29:22,698941.293109569,58268.2692398978
"215","os19_25m",2019-06-01 11:20:20,699019.013877829,58565.4456185034
"216","os19_25m",2019-06-01 17:35:16,699023.783760763,58563.7477347424
"217","os19_25m",2019-06-02 08:13:20,699021.697283932,58563.5701598884
"218","os19_25m",2019-06-02 11:10:13,699021.672370938,58563.5871772101
"219","os19_25m",2019-06-02 16:33:43,699023.928102063,58563.6830859263
"220","os19_25m",2019-06-03 07:48:03,699024.548165404,58563.6579713789
"221","os19_25m",2019-06-03 11:40:59,699023.781619526,58565.7268845924
"222","os19_25m",2019-06-03 15:15:59,699022.791233605,58564.4402846536
"223","os19_25m",2019-06-04 08:52:09,699019.543128923,58561.9234817289
"224","os19_25m",2019-06-04 12:05:44,699023.848935091,58559.184524264
"225","os19_25m",2019-06-04 14:54:31,699032.9591215,58558.5216718933
"226","os19_26f",2019-06-01 12:08:19,699018.667611354,58565.9319880596
"227","os19_26f",2019-06-01 17:04:53,699016.041577647,58564.8587424357
"228","os19_26f",2019-06-02 08:16:51,699014.932564326,58564.3122699569
"229","os19_27m",2019-06-01 17:02:08,699002.154021099,58563.2776413123
"230","os19_27m",2019-06-02 08:02:41,698998.908033557,58563.280393413
"231","os19_27m",2019-06-02 11:01:14,698998.908568765,58563.2804897357
"232","os19_27m",2019-06-02 15:12:07,698998.404019317,58565.2147379446
"233","os19_28m",2019-06-02 08:22:32,698934.373543749,58264.4404619949
"234","os19_28m",2019-06-02 13:15:03,698934.111415249,58263.7883584556
"235","os19_28m",2019-06-02 18:04:26,698940.145114745,58263.7871222316
"236","os19_28m",2019-06-03 08:09:51,698937.821680235,58263.6345543065
"237","os19_28m",2019-06-03 11:47:37,698936.668317068,58274.2063142823
"238","os19_28m",2019-06-03 14:24:49,698936.359465623,58274.2303272442
"239","os19_29f",2019-06-03 10:20:21,698948.355544238,58491.6215597139
"240","os19_29f",2019-06-03 16:33:40,698948.415255425,58492.4912186802
"241","os19_29f",2019-06-04 08:23:15,698944.170593078,58497.8265675098
"242","os19_29f",2019-06-04 11:11:56,698944.766598761,58497.9539758587
"243","os19_29f",2019-06-04 15:48:05,698947.528349956,58500.8336939186
"244","os19_29f",2019-06-05 08:52:55,698951.512513723,58496.7482123361
"245","os19_29f",2019-06-05 11:57:28,698952.158927712,58499.1634350234
"246","os19_29f",2019-06-05 15:23:51,698952.672734106,58498.3018137484
"247","os19_2m",2019-05-21 11:46:14,699004.088471145,58519.6565111588
"248","os19_2m",2019-05-21 16:08:05,699005.01786364,58518.6124187549
"249","os19_2m",2019-05-22 07:32:40,699007.363822471,58519.0831493283
"250","os19_2m",2019-05-22 10:15:03,699008.171028684,58518.6871900703
"251","os19_2m",2019-05-22 13:50:38,699011.958180625,58517.6634917553
"252","os19_2m",2019-05-22 16:30:46,699009.225821959,58518.4876973349
"253","os19_2m",2019-05-23 08:17:16,699006.37387037,58520.2191853081
"254","os19_2m",2019-05-23 11:45:59,699007.815302457,58518.8533329667
"255","os19_2m",2019-05-23 15:08:32,699005.262605904,58516.4233080121
"256","os19_30m",2019-06-03 10:20:51,698948.256123325,58491.1994547971
"257","os19_30m",2019-06-03 16:15:22,698944.28234204,58486.5322185982
"258","os19_30m",2019-06-04 07:56:49,698947.668318354,58486.9432016351
"259","os19_30m",2019-06-04 11:09:02,698948.516839418,58487.6939030305
"260","os19_30m",2019-06-04 15:40:38,698947.393451756,58488.5627111969
"261","os19_30m",2019-06-05 08:04:57,698945.442930373,58489.8091277559
"262","os19_30m",2019-06-05 11:53:30,698947.054000251,58487.9504095751
"263","os19_30m",2019-06-05 15:31:25,698947.94856526,58486.9635648724
"264","os19_31m",2019-06-04 08:01:27,698944.091238402,58343.6736666046
"265","os19_31m",2019-06-04 11:08:51,698946.147348866,58345.315113575
"266","os19_31m",2019-06-04 15:44:30,698944.198595245,58346.2675126884
"267","os19_31m",2019-06-05 09:03:50,698946.257553271,58343.8957244532
"268","os19_31m",2019-06-05 11:57:59,698944.182424176,58346.3357208977
"269","os19_31m",2019-06-05 16:41:28,698944.117560063,58346.1633478273
"270","os19_31m",2019-06-06 08:22:22,698944.338238154,58346.5038666725
"271","os19_31m",2019-06-06 12:38:58,698943.688030278,58346.2503801253
"272","os19_31m",2019-06-06 13:35:08,698944.150082661,58346.45083038
"273","os19_31m",2019-06-06 16:11:54,698945.949947941,58347.9920591467
"274","os19_32f",2019-06-05 08:24:43,698940.309296671,58285.1435365227
"275","os19_32f",2019-06-05 12:03:02,698938.423031823,58286.2067398943
"276","os19_32f",2019-06-05 16:05:59,698934.010295062,58285.5368250774
"277","os19_32f",2019-06-06 08:40:16,698934.08124375,58285.5594229233
"278","os19_32f",2019-06-06 11:11:52,698935.56965577,58284.8209265091
"279","os19_32f",2019-06-06 15:50:45,698926.866258582,58293.2554178957
"280","os19_32f",2019-06-07 07:44:16,698926.443449247,58293.4763106199
"281","os19_32f",2019-06-07 11:01:40,698927.12009551,58293.1837874105
"282","os19_32f",2019-06-07 14:57:54,698927.522259125,58292.9078035969
"283","os19_33f",2019-06-05 09:58:58,698938.235679423,58257.7731417953
"284","os19_33f",2019-06-05 16:10:29,698945.583647622,58276.0293526353
"285","os19_33f",2019-06-06 09:00:30,698949.876997206,58272.7804386594
"286","os19_33f",2019-06-06 11:05:24,698945.663422314,58275.1270944819
"287","os19_33f",2019-06-06 16:28:20,698952.270872514,58260.7198983913
"288","os19_33f",2019-06-06 18:08:36,698952.261917512,58260.7184574298
"289","os19_33f",2019-06-07 08:06:42,698959.274315501,58258.1452387912
"290","os19_33f",2019-06-07 11:16:48,698959.39973726,58258.5092161048
"291","os19_33f",2019-06-07 14:28:55,698959.338380241,58258.5211344912
"292","os19_34f",2019-06-05 10:10:29,698932.987565829,58262.493333471
"293","os19_34f",2019-06-05 16:20:07,698930.946946963,58260.170927705
"294","os19_34f",2019-06-06 09:41:30,698930.741933236,58260.0232463615
"295","os19_34f",2019-06-06 11:00:20,698931.577208827,58260.4599311271
"296","os19_34f",2019-06-06 16:10:44,698930.753188922,58260.2464805175
"297","os19_34f",2019-06-07 08:58:44,698932.59975783,58261.9312569073
"298","os19_34f",2019-06-07 11:05:04,698932.577507787,58261.9536138298
"299","os19_34f",2019-06-07 14:52:15,698932.562688062,58261.9579633654
"300","os19_35m",2019-06-06 09:16:42,698938.283172977,58255.6049531672
"301","os19_35m",2019-06-06 16:16:18,698944.449762992,58256.0287961346
"302","os19_35m",2019-06-06 17:54:29,698945.177224795,58256.6352723761
"303","os19_35m",2019-06-07 07:55:02,698943.72052024,58257.0981899122
"304","os19_35m",2019-06-07 11:13:03,698944.908884331,58259.2371206991
"305","os19_35m",2019-06-07 14:44:57,698944.946895646,58258.6178234833
"306","os19_36m",2019-06-08 09:11:26,698948.37530768,58267.9816888463
"307","os19_36m",2019-06-08 13:20:09,698951.485535892,58267.4333382002
"308","os19_36m",2019-06-08 15:49:57,698950.868745762,58265.5631909157
"309","os19_36m",2019-06-09 08:22:54,698949.507631033,58270.47643216
"310","os19_36m",2019-06-09 12:34:24,698950.729581651,58268.2533781228
"311","os19_36m",2019-06-09 15:00:46,698952.043340359,58267.8124184843
"312","os19_37f",2019-06-08 08:54:15,698929.859579393,58263.5699580745
"313","os19_37f",2019-06-08 13:32:47,698928.164700242,58257.7813039045
"314","os19_37f",2019-06-08 16:01:44,698928.615220591,58255.8325601759
"315","os19_37f",2019-06-09 10:00:54,698922.319502347,58246.0476482611
"316","os19_37f",2019-06-09 12:47:14,698921.659921778,58245.1812272087
"317","os19_37f",2019-06-09 14:57:46,698922.126622243,58245.6746713017
"318","os19_38f",2019-06-08 13:23:08,698891.081830337,58588.797651875
"319","os19_38f",2019-06-08 17:25:23,698890.532467416,58588.4746984984
"320","os19_38f",2019-06-09 07:43:55,698890.308241456,58588.0152255386
"321","os19_38f",2019-06-09 11:45:20,698885.138955138,58578.6273387462
"322","os19_38f",2019-06-09 16:50:41,698890.983296486,58587.4919383621
"323","os19_38f",2019-06-10 08:28:09,698891.220715052,58588.7208115724
"324","os19_38f",2019-06-10 11:59:49,698890.035424513,58587.6667097359
"325","os19_38f",2019-06-10 14:38:46,698889.958645769,58587.7513968187
"326","os19_39m",2019-06-08 13:26:00,698889.77179689,58590.4543189328
"327","os19_39m",2019-06-08 17:31:58,698884.644081863,58587.7135958232
"328","os19_39m",2019-06-09 07:35:04,698885.987651834,58590.6606310249
"329","os19_39m",2019-06-09 11:30:48,698885.35857678,58591.6227031147
"330","os19_39m",2019-06-09 16:45:17,698882.705165648,58585.8668777993
"331","os19_39m",2019-06-10 08:31:15,698884.904707545,58587.4917472686
"332","os19_39m",2019-06-10 12:06:01,698883.893691025,58590.4756167876
"333","os19_39m",2019-06-10 14:45:31,698890.749609701,58596.9234568118
"334","os19_3m",2019-05-21 12:14:43,699024.043107369,58470.629910637
"335","os19_3m",2019-05-21 16:48:06,699023.004746938,58473.6430666297
"336","os19_3m",2019-05-22 07:50:34,699023.390903503,58473.5846305669
"337","os19_3m",2019-05-22 10:05:20,699023.690972086,58473.848965566
"338","os19_3m",2019-05-22 13:24:37,699023.515930805,58473.8108188639
"339","os19_3m",2019-05-22 16:37:35,699020.105290559,58475.1571890185
"340","os19_3m",2019-05-22 16:37:35,699020.105290559,58475.1571890185
"341","os19_3m",2019-05-23 08:26:06,699023.584079039,58474.0537438661
"342","os19_3m",2019-05-23 11:56:04,699020.500473026,58473.6853854798
"343","os19_3m",2019-05-23 16:36:02,699018.718115603,58473.8329105529
"344","os19_3m",2019-05-24 07:50:18,699025.918398093,58472.2338566005
"345","os19_3m",2019-05-24 10:10:49,699023.962247234,58471.8041533116
"346","os19_3m",2019-05-24 11:26:10,699023.046096361,58473.7252059673
"347","os19_3m",2019-05-24 16:45:47,699023.938536561,58472.5207643927
"348","os19_3m",2019-05-25 08:11:21,699021.806442328,58471.8877372875
"349","os19_3m",2019-05-25 10:44:12,699023.023097051,58473.2092697344
"350","os19_3m",2019-05-25 15:44:58,699022.905137163,58473.4856083036
"351","os19_3m",2019-05-26 08:16:19,699023.405020087,58473.7097093685
"352","os19_3m",2019-05-26 11:20:15,699024.271499364,58474.4783218894
"353","os19_3m",2019-05-26 15:09:22,699024.012185368,58470.9006499472
"354","os19_40f",2019-06-09 11:03:00,698881.74301487,58598.3916690664
"355","os19_40f",2019-06-09 17:20:55,698876.769561486,58589.672650427
"356","os19_40f",2019-06-10 08:41:01,698882.147898148,58597.5917577607
"357","os19_40f",2019-06-10 11:28:53,698885.838683506,58598.1875714747
"358","os19_40f",2019-06-10 16:48:22,698876.012688649,58591.3053344531
"359","os19_40f",2019-06-11 09:00:13,698876.135692013,58593.3465612998
"360","os19_40f",2019-06-11 09:34:09,698876.221608855,58593.4815503677
"361","os19_40f",2019-06-11 10:15:54,698876.216196273,58593.4717299721
"362","os19_40f",2019-06-11 11:02:05,698876.236243179,58593.4689861331
"363","os19_40f",2019-06-11 11:47:06,698880.033875352,58593.4050871904
"364","os19_40f",2019-06-11 15:34:28,698879.930434613,58594.4846932331
"365","os19_40f",2019-06-11 17:44:44,698876.708720491,58589.6187788493
"366","os19_40f",2019-06-12 08:55:21,698879.346818672,58589.9261621538
"367","os19_40f",2019-06-12 14:49:43,698876.304707898,58593.5827524414
"368","os19_41f",2019-06-09 11:11:23,698887.111457818,58597.8114374432
"369","os19_41f",2019-06-09 16:43:06,698886.525030193,58596.5779856907
"370","os19_41f",2019-06-10 07:50:10,698885.884985599,58598.2511065137
"371","os19_41f",2019-06-10 11:28:42,698885.846456101,58598.1830325456
"372","os19_41f",2019-06-10 16:20:40,698885.99370945,58598.2473820294
"373","os19_41f",2019-06-11 08:12:16,698885.985937547,58599.6955392815
"374","os19_41f",2019-06-11 11:22:22,698877.157529318,58598.8514122622
"375","os19_41f",2019-06-11 15:14:44,698878.113284144,58598.005192131
"376","os19_42m",2019-06-10 07:45:00,698882.55532467,58596.1441474172
"377","os19_42m",2019-06-10 11:55:11,698879.967212312,58595.9136062494
"378","os19_42m",2019-06-10 16:36:41,698880.209268513,58595.8004263087
