"","date","temp"
"1",2018-03-01,24.6863653846154
"2",2018-03-02,24.8361346153846
"3",2018-03-03,24.6215
"4",2018-03-04,25.0759935897436
"5",2018-03-05,25.0922371794872
"6",2018-03-06,25.382358974359
"7",2018-03-07,25.2420897435897
"8",2018-03-08,25.4625064102564
"9",2018-03-09,25.4378461538462
"10",2018-03-10,25.0585961538462
"11",2018-03-11,24.6164743589744
"12",2018-03-12,24.7908525641026
"13",2018-03-13,25.2039102564103
"14",2018-03-14,25.8252307692308
"15",2018-03-15,24.9730448717949
"16",2018-03-16,24.5614166666667
"17",2018-03-17,25.2862243589744
"18",2018-03-18,24.0701794871795
"19",2018-03-19,24.946
"20",2018-03-20,25.0095384615385
"21",2018-03-21,25.2320064102564
"22",2018-03-22,25.5204871794872
"23",2018-03-23,25.5957179487179
"24",2018-03-24,24.0938525641026
"25",2018-03-25,24.2184358974359
"26",2018-03-26,24.4937051282051
"27",2018-03-27,25.4380897435897
"28",2018-03-28,26.0051474358974
"29",2018-03-29,25.4237435897436
"30",2018-03-30,25.700641025641
"31",2018-03-31,24.2910897435897
"32",2018-04-01,24.2435
"33",2018-04-02,24.9390128205128
"34",2018-04-03,24.9855
"35",2018-04-04,24.756282051282
"36",2018-04-05,25.1779615384615
"37",2018-04-06,24.4117179487179
"38",2018-04-07,23.6758269230769
"39",2018-04-08,24.7805769230769
"40",2018-04-09,25.031391025641
"41",2018-04-10,25.2441025641026
"42",2018-04-11,24.8162820512821
"43",2018-04-12,24.0823397435897
"44",2018-04-13,24.7245320512821
"45",2018-04-14,24.23875
"46",2018-04-15,24.6206153846154
"47",2018-04-16,24.9670641025641
"48",2018-04-17,25.3427692307692
"49",2018-04-18,25.5626538461538
"50",2018-04-19,25.6589679487179
"51",2018-04-20,24.8040448717949
"52",2018-04-21,24.9825897435897
"53",2018-04-22,24.3217371794872
