"","date","temp"
"1",2019-02-09,25.3331923076923
"2",2019-02-10,24.2193942307692
"3",2019-02-11,23.7641826923077
"4",2019-02-12,24.1592564102564
"5",2019-02-13,24.6293525641026
"6",2019-02-14,25.0868044871795
"7",2019-02-15,25.3636442307692
"8",2019-02-16,24.9690512820513
"9",2019-02-17,24.7343269230769
"10",2019-02-18,25.0092051282051
"11",2019-02-19,24.781141025641
"12",2019-02-20,25.0239519230769
"13",2019-02-21,24.5563108974359
"14",2019-02-22,24.3634391025641
"15",2019-02-23,24.1095641025641
"16",2019-02-24,24.3743012820513
"17",2019-02-25,24.4097083333333
"18",2019-02-26,25.2566891025641
"19",2019-02-27,25.1766538461538
"20",2019-02-28,24.5845288461538
"21",2019-03-01,24.4476730769231
"22",2019-03-02,24.7622371794872
"23",2019-03-03,23.7349615384615
"24",2019-03-04,24.6014423076923
"25",2019-03-05,25.0406378205128
"26",2019-03-06,24.7096826923077
"27",2019-03-07,24.3443044871795
"28",2019-03-08,24.935592948718
"29",2019-03-09,24.7720929487179
"30",2019-03-10,25.0745961538462
"31",2019-03-11,24.6567467948718
"32",2019-03-12,24.5819102564103
"33",2019-03-13,24.2558942307692
"34",2019-03-14,24.0021282051282
"35",2019-03-15,25.4851570512821
"36",2019-03-16,25.4327435897436
"37",2019-03-17,25.0862884615385
"38",2019-03-18,24.9769038461538
"39",2019-03-19,25.019766025641
"40",2019-03-20,24.964858974359
"41",2019-03-21,25.6988173076923
"42",2019-03-22,25.7831666666667
"43",2019-03-23,26.4092724358974
"44",2019-03-24,24.8830897435897
"45",2019-03-25,24.7215
"46",2019-03-26,26.3520673076923
