"","id","sex","trans_group","trans_dist","homing_prop","homing_bin","dt","x_utm","y_utm","x_new","y_new","dist2home","dist2release","duration","time_norm"
"1","af17_1","female","50m",63.1885761792024,0,0,2017-01-30 15:49:00,313943.3,446704.8,0,0,63.1885761792024,0,0,15.8166666666667
"2","af17_1","female","50m",63.1885761792024,-0.00122300489340588,0,2017-01-30 16:04:00,313943.3,446704.7,0.0635038283450257,-0.0772480665186443,63.2658561170769,0.0999999999767169,0.25,16.0666666666667
"3","af17_1","female","50m",63.1885761792024,-0.00122300489340588,0,2017-01-30 16:19:00,313943.3,446704.7,0.0635038283450257,-0.0772480665186443,63.2658561170769,0.0999999999767169,0.5,16.3166666666667
"4","af17_1","female","50m",63.1885761792024,0.00650229582057182,0,2017-01-30 16:34:00,313943.1,446705.5,-0.599022931608325,0.413728809038388,62.7777053644045,0.728010988942444,0.75,16.5666666666667
"5","af17_1","female","50m",63.1885761792024,-0.00921113890706016,0,2017-01-30 17:29:00,313939.8,446707.1,-4.16427038105032,-0.445928462259899,63.7706149317284,4.18807831826799,1.66666666666667,17.4833333333333
"6","af17_1","female","50m",63.1885761792024,-0.0210132419975235,0,2017-01-30 18:30:00,313938,446707.8,-5.99926237722674,-1.04826090696371,64.5163730219349,6.09015599142391,2.68333333333333,18.5
"7","af17_1","female","50m",63.1885761792024,-0.0210132419975235,0,2017-01-31 06:30:00,313938,446707.8,-5.99926237722674,-1.04826090696371,64.5163730219349,6.09015599142391,14.6833333333333,30.5
"8","af17_1","female","50m",63.1885761792024,-0.0154856382811566,0,2017-01-31 07:25:00,313937.5,446708.8,-7.020540993508,-0.593299383396464,64.1670916134148,7.04556598151383,15.6,31.4166666666667
"9","af17_1","female","50m",63.1885761792024,-0.0154856382811566,0,2017-01-31 08:00:00,313937.5,446708.8,-7.020540993508,-0.593299383396464,64.1670916134148,7.04556598151383,16.1833333333333,32
"10","af17_1","female","50m",63.1885761792024,-0.0154856382811566,0,2017-01-31 08:33:00,313937.5,446708.8,-7.020540993508,-0.593299383396464,64.1670916134148,7.04556598151383,16.7333333333333,32.55
"11","af17_1","female","50m",63.1885761792024,-0.0210147345367511,0,2017-01-31 09:06:00,313937.6,446708.2,-6.56226995684528,-0.993283954253233,64.5164673333636,6.63701740243997,17.2833333333333,33.1
"12","af17_1","female","50m",63.1885761792024,-0.0210147345367511,0,2017-01-31 09:37:00,313937.6,446708.2,-6.56226995684528,-0.993283954253233,64.5164673333636,6.63701740243997,17.8,33.6166666666667
"13","af17_1","female","50m",63.1885761792024,-0.0210147345367511,0,2017-01-31 10:06:00,313937.6,446708.2,-6.56226995684528,-0.993283954253233,64.5164673333636,6.63701740243997,18.2833333333333,34.1
"14","af17_1","female","50m",63.1885761792024,-0.0154150782600153,0,2017-01-31 10:47:00,313937.9,446708.4,-6.45753341392643,-0.648276336061974,64.1626330261437,6.48999229582549,18.9666666666667,34.7833333333333
"15","af17_1","female","50m",63.1885761792024,-0.0154150782600153,0,2017-01-31 11:24:00,313937.9,446708.4,-6.45753341392643,-0.648276336061974,64.1626330261437,6.48999229582549,19.5833333333333,35.4
"16","af17_1","female","50m",63.1885761792024,-0.0154150782600153,0,2017-01-31 12:02:00,313937.9,446708.4,-6.45753341392643,-0.648276336061974,64.1626330261437,6.48999229582549,20.2166666666667,36.0333333333333
"17","af17_1","female","50m",63.1885761792024,-0.0154150782600153,0,2017-01-31 13:03:00,313937.9,446708.4,-6.45753341392643,-0.648276336061974,64.1626330261437,6.48999229582549,21.2333333333333,37.05
"18","af17_1","female","50m",63.1885761792024,-0.0143005518132739,0,2017-01-31 13:45:00,313937.9,446708.5,-6.52103724227146,-0.57102826954333,64.09220768686,6.54599113959903,21.9333333333333,37.75
"19","af17_1","female","50m",63.1885761792024,-0.0143005518132739,0,2017-01-31 14:41:00,313937.9,446708.5,-6.52103724227146,-0.57102826954333,64.09220768686,6.54599113959903,22.8666666666667,38.6833333333333
"20","af17_1","female","50m",63.1885761792024,-0.0142927685800882,0,2017-01-31 15:14:00,313938,446708.4,-6.38028534740778,-0.584772507716949,64.091715875437,6.40702739186653,23.4166666666667,39.2333333333333
"21","af17_1","female","50m",63.1885761792024,-0.0154150782600153,0,2017-01-31 16:07:00,313937.9,446708.4,-6.45753341392643,-0.648276336061974,64.1626330261437,6.48999229582549,24.3,40.1166666666667
"22","af17_1","female","50m",63.1885761792024,-0.019885934955604,0,2017-01-31 16:44:00,313937.8,446708.1,-6.34426999538103,-0.943524364089825,64.4451400950392,6.41404708432384,24.9166666666667,40.7333333333333
"23","af17_1","female","50m",63.1885761792024,-0.0187766735264276,0,2017-01-31 17:22:00,313937.7,446708.3,-6.54852571862669,-0.852532059352598,64.375047444719,6.60378679241988,25.55,41.3666666666667
"24","af17_1","female","50m",63.1885761792024,-0.0165280079547641,0,2017-01-31 19:00:00,313938,446708.2,-6.25327769068077,-0.739268640799202,64.2329574689424,6.29682459657524,27.1833333333333,43
"25","af17_1","female","50m",63.1885761792024,-0.0165280079547641,0,2017-02-01 06:30:00,313938,446708.2,-6.25327769068077,-0.739268640799202,64.2329574689424,6.29682459657524,38.6833333333333,54.5
"26","af17_1","female","50m",63.1885761792024,-0.0424426812759668,0,2017-02-01 07:15:00,313936,446707.9,-7.60772753634133,-2.24108940759633,65.8704687782584,7.93095202356228,39.4333333333333,55.25
"27","af17_1","female","50m",63.1885761792024,-0.0424426812759668,0,2017-02-01 08:06:00,313936,446707.9,-7.60772753634133,-2.24108940759633,65.8704687782584,7.93095202356228,40.2833333333333,56.1
"28","af17_1","female","50m",63.1885761792024,-0.0435415514595086,0,2017-02-01 08:30:00,313936,446707.8,-7.54422370795934,-2.31833747415993,65.9399048205622,7.89240140893949,40.6833333333333,56.5
"29","af17_1","female","50m",63.1885761792024,-0.0435415514595086,0,2017-02-01 09:07:00,313936,446707.8,-7.54422370795934,-2.31833747415993,65.9399048205622,7.89240140893949,41.3,57.1166666666667
"30","af17_1","female","50m",63.1885761792024,-0.0435415514595086,0,2017-02-01 09:40:00,313936,446707.8,-7.54422370795934,-2.31833747415993,65.9399048205622,7.89240140893949,41.85,57.6666666666667
"31","af17_1","female","50m",63.1885761792024,-0.0803430411178774,0,2017-02-01 10:26:00,313934.8,446705.7,-7.13762011086664,-4.70259281173631,68.2653385533481,8.54751425854569,42.6166666666667,58.4333333333333
"32","af17_1","female","50m",63.1885761792024,-0.0803430411178774,0,2017-02-01 11:08:00,313934.8,446705.7,-7.13762011086664,-4.70259281173631,68.2653385533481,8.54751425854569,43.3166666666667,59.1333333333333
"33","af17_1","female","50m",63.1885761792024,-0.0803430411178774,0,2017-02-01 11:51:00,313934.8,446705.7,-7.13762011086664,-4.70259281173631,68.2653385533481,8.54751425854569,44.0333333333333,59.85
"34","af17_1","female","50m",63.1885761792024,-0.0803430411178774,0,2017-02-01 12:30:00,313934.8,446705.7,-7.13762011086664,-4.70259281173631,68.2653385533481,8.54751425854569,44.6833333333333,60.5
"35","af17_1","female","50m",63.1885761792024,-0.0993958098125618,0,2017-02-01 13:34:00,313933.8,446705,-7.46557397770687,-5.87836756109983,69.4692558794369,9.50210502993966,45.75,61.5666666666667
"36","af17_1","female","50m",63.1885761792024,-0.0993958098125618,0,2017-02-01 14:09:00,313933.8,446705,-7.46557397770687,-5.87836756109983,69.4692558794369,9.50210502993966,46.3333333333333,62.15
"37","af17_1","female","50m",63.1885761792024,-0.0993958098125618,0,2017-02-01 14:40:00,313933.8,446705,-7.46557397770687,-5.87836756109983,69.4692558794369,9.50210502993966,46.85,62.6666666666667
"38","af17_1","female","50m",63.1885761792024,-0.0993958098125618,0,2017-02-01 15:35:00,313933.8,446705,-7.46557397770687,-5.87836756109983,69.4692558794369,9.50210502993966,47.7666666666667,63.5833333333333
"39","af17_1","female","50m",63.1885761792024,-0.0993958098125618,0,2017-02-01 16:30:00,313933.8,446705,-7.46557397770687,-5.87836756109983,69.4692558794369,9.50210502993966,48.6833333333333,64.5
"40","af17_1","female","50m",63.1885761792024,-0.0993958098125618,0,2017-02-01 17:14:00,313933.8,446705,-7.46557397770687,-5.87836756109983,69.4692558794369,9.50210502993966,49.4166666666667,65.2333333333333
"41","af17_1","female","50m",63.1885761792024,-0.0993958098125618,0,2017-02-01 17:58:00,313933.8,446705,-7.46557397770687,-5.87836756109983,69.4692558794369,9.50210502993966,50.15,65.9666666666667
"42","af17_1","female","50m",63.1885761792024,-0.110674614999294,0,2017-02-01 19:00:00,313933,446704.8,-7.9565508532639,-6.54089432105318,70.1819475201891,10.2999999999884,51.1833333333333,67
"43","af17_1","female","50m",63.1885761792024,-0.110674614999294,0,2017-02-02 06:30:00,313933,446704.8,-7.9565508532639,-6.54089432105318,70.1819475201891,10.2999999999884,62.6833333333333,78.5
"44","af17_1","female","50m",63.1885761792024,-0.121737450741985,0,2017-02-02 07:37:00,313931.1,446705.8,-10.059302401076,-6.97498639453808,70.8809923592742,12.2409149984911,63.8,79.6166666666667
"45","af17_1","female","50m",63.1885761792024,-0.121737450741985,0,2017-02-02 08:12:00,313931.1,446705.8,-10.059302401076,-6.97498639453808,70.8809923592742,12.2409149984911,64.3833333333333,80.2
"46","af17_1","female","50m",63.1885761792024,-0.121737450741985,0,2017-02-02 08:43:00,313931.1,446705.8,-10.059302401076,-6.97498639453808,70.8809923592742,12.2409149984911,64.9,80.7166666666667
"47","af17_1","female","50m",63.1885761792024,-0.121737450741985,0,2017-02-02 09:18:00,313931.1,446705.8,-10.059302401076,-6.97498639453808,70.8809923592742,12.2409149984911,65.4833333333333,81.3
"48","af17_1","female","50m",63.1885761792024,-0.121737450741985,0,2017-02-02 09:50:00,313931.1,446705.8,-10.059302401076,-6.97498639453808,70.8809923592742,12.2409149984911,66.0166666666667,81.8333333333333
"49","af17_1","female","50m",63.1885761792024,-0.121737450741985,0,2017-02-02 10:23:00,313931.1,446705.8,-10.059302401076,-6.97498639453808,70.8809923592742,12.2409149984911,66.5666666666667,82.3833333333333
"50","af17_1","female","50m",63.1885761792024,-0.121737450741985,0,2017-02-02 11:00:00,313931.1,446705.8,-10.059302401076,-6.97498639453808,70.8809923592742,12.2409149984911,67.1833333333333,83
"51","af17_1","female","50m",63.1885761792024,-0.121737450741985,0,2017-02-02 11:34:00,313931.1,446705.8,-10.059302401076,-6.97498639453808,70.8809923592742,12.2409149984911,67.75,83.5666666666667
"52","af17_1","female","50m",63.1885761792024,-0.121737450741985,0,2017-02-02 12:52:00,313931.1,446705.8,-10.059302401076,-6.97498639453808,70.8809923592742,12.2409149984911,69.05,84.8666666666667
"53","af17_1","female","50m",63.1885761792024,-0.121737450741985,0,2017-02-02 13:27:00,313931.1,446705.8,-10.059302401076,-6.97498639453808,70.8809923592742,12.2409149984911,69.6333333333333,85.45
"54","af17_1","female","50m",63.1885761792024,-0.121737450741985,0,2017-02-02 13:52:00,313931.1,446705.8,-10.059302401076,-6.97498639453808,70.8809923592742,12.2409149984911,70.05,85.8666666666667
"55","af17_1","female","50m",63.1885761792024,-0.121737450741985,0,2017-02-02 14:22:00,313931.1,446705.8,-10.059302401076,-6.97498639453808,70.8809923592742,12.2409149984911,70.55,86.3666666666667
"56","af17_1","female","50m",63.1885761792024,-0.121737450741985,0,2017-02-02 14:48:00,313931.1,446705.8,-10.059302401076,-6.97498639453808,70.8809923592742,12.2409149984911,70.9833333333333,86.8
"57","af17_1","female","50m",63.1885761792024,-0.121737450741985,0,2017-02-02 15:28:00,313931.1,446705.8,-10.059302401076,-6.97498639453808,70.8809923592742,12.2409149984911,71.65,87.4666666666667
"58","af17_1","female","50m",63.1885761792024,-0.121840490139111,0,2017-02-02 16:15:00,313931,446705.9,-10.2000542959766,-6.96124215631949,70.887503272069,12.34908903522,72.4333333333333,88.25
"59","af17_1","female","50m",63.1885761792024,-0.121840490139111,0,2017-02-02 16:42:00,313931,446705.9,-10.2000542959766,-6.96124215631949,70.887503272069,12.34908903522,72.8833333333333,88.7
"60","af17_1","female","50m",63.1885761792024,-0.121840490139111,0,2017-02-02 17:18:00,313931,446705.9,-10.2000542959766,-6.96124215631949,70.887503272069,12.34908903522,73.4833333333333,89.3
