"","id","dt","x_utm","y_utm","sex"
"52","dt17_10",2017-03-13 09:05:00,313862.160384142,447548.478169434,"female"
"53","dt17_10",2017-03-13 10:01:00,313907.285774476,447555.417305174,"female"
"54","dt17_10",2017-03-13 11:28:00,313925.580172097,447552.250751172,"female"
"55","dt17_10",2017-03-13 12:55:00,313932.077442596,447551.934887193,"female"
"56","dt17_10",2017-03-13 14:43:00,313932.076788522,447551.935571263,"female"
"57","dt17_10",2017-03-13 16:42:00,313932.063599919,447551.928389856,"female"
"58","dt17_11",2017-03-12 16:08:00,313733.238038932,447408.3257351,"male"
"59","dt17_11",2017-03-12 16:13:00,313731.03778406,447410.401952786,"male"
"60","dt17_11",2017-03-12 16:18:00,313729.969037014,447411.001331098,"male"
"61","dt17_11",2017-03-12 16:27:00,313730.599870808,447403.63370257,"male"
"62","dt17_11",2017-03-12 16:29:00,313726.714811054,447406.40244935,"male"
"63","dt17_11",2017-03-12 16:58:00,313716.197542282,447388.308662881,"male"
"64","dt17_11",2017-03-12 17:22:00,313711.002608251,447386.264690806,"male"
"65","dt17_11",2017-03-12 17:38:00,313709.645485473,447384.941789097,"male"
"66","dt17_11",2017-03-12 17:55:00,313709.59367107,447384.679183265,"male"
"67","dt17_11",2017-03-12 18:29:00,313706.10832785,447377.964138217,"male"
"68","dt17_12",2017-03-08 16:13:00,313808.779285673,447510.937297441,"male"
"69","dt17_12",2017-03-08 16:15:00,313809.512548272,447513.850465657,"male"
"70","dt17_12",2017-03-08 16:29:00,313808.79645324,447518.541205174,"male"
"71","dt17_12",2017-03-08 17:14:00,313804.562317512,447516.169501585,"male"
"72","dt17_12",2017-03-08 18:30:00,313804.583760528,447516.145909216,"male"
"73","dt17_12",2017-03-09 08:30:00,313803.541208594,447521.116381403,"male"
"74","dt17_12",2017-03-09 10:10:00,313789.57858218,447508.523325097,"male"
"75","dt17_12",2017-03-09 11:25:00,313789.199578661,447509.098945552,"male"
"76","dt17_12",2017-03-09 12:49:00,313789.157478516,447509.127020571,"male"
"77","dt17_12",2017-03-09 14:15:00,313788.51446589,447509.469604669,"male"
"78","dt17_12",2017-03-09 15:47:00,313788.573679591,447509.444012415,"male"
"79","dt17_12",2017-03-09 17:12:00,313788.370594676,447509.450541735,"male"
"80","dt17_12",2017-03-09 19:24:00,313789.247780992,447508.980994859,"male"
"81","dt17_12",2017-03-10 08:40:00,313788.567296938,447509.436753146,"male"
"82","dt17_12",2017-03-10 10:05:00,313788.53776774,447509.51811029,"male"
"83","dt17_12",2017-03-10 11:41:00,313789.109801993,447509.081981949,"male"
"84","dt17_12",2017-03-10 14:20:00,313789.155503814,447509.098828213,"male"
"85","dt17_12",2017-03-10 15:53:00,313789.244975817,447509.212360864,"male"
"86","dt17_12",2017-03-10 16:59:00,313789.16739168,447509.111246686,"male"
"87","dt17_12",2017-03-10 18:37:00,313788.481599244,447509.346056794,"male"
"88","dt17_12",2017-03-11 08:30:00,313794.369262438,447514.491561746,"male"
"89","dt17_12",2017-03-11 10:29:00,313846.945751686,447524.71066499,"male"
"90","dt17_12",2017-03-11 11:23:00,313810.301626474,447526.610943224,"male"
"91","dt17_12",2017-03-11 12:44:00,313804.54777857,447516.149248876,"male"
"92","dt17_12",2017-03-11 14:47:00,313804.208572568,447516.802582277,"male"
"93","dt17_12",2017-03-11 16:08:00,313804.548779392,447516.121505283,"male"
"94","dt17_12",2017-03-11 18:17:00,313804.212392393,447516.879231076,"male"
"95","dt17_12",2017-03-12 08:31:00,313804.331924243,447516.662352205,"male"
"96","dt17_12",2017-03-12 09:50:00,313799.767351177,447499.030170557,"male"
"97","dt17_12",2017-03-12 11:44:00,313799.706985595,447499.151019394,"male"
"98","dt17_12",2017-03-12 12:57:00,313799.963162978,447498.799873395,"male"
"99","dt17_12",2017-03-12 13:46:00,313799.23909838,447498.722975965,"male"
"100","dt17_12",2017-03-12 15:28:00,313799.264959222,447498.924306495,"male"
"101","dt17_12",2017-03-12 16:35:00,313798.294703383,447498.31755781,"male"
"102","dt17_12",2017-03-12 17:55:00,313801.488083035,447506.231146431,"male"
"103","dt17_12",2017-03-13 08:50:00,313795.065451795,447495.872437116,"male"
"104","dt17_12",2017-03-13 10:07:00,313791.189564825,447494.025681483,"male"
"105","dt17_12",2017-03-13 12:13:00,313722.660892781,447541.388143805,"male"
"106","dt17_12",2017-03-13 12:23:00,313720.232523396,447541.372663508,"male"
"107","dt17_12",2017-03-13 13:53:00,313720.23272469,447541.372605289,"male"
"108","dt17_12",2017-03-13 15:27:00,313720.231269729,447541.356193217,"male"
"109","dt17_12",2017-03-13 18:57:00,313720.40812497,447541.268648178,"male"
"110","dt17_13",2017-03-12 16:06:00,313728.374446986,447421.261198103,"female"
"111","dt17_13",2017-03-12 16:16:00,313730.765828114,447419.449660668,"female"
"112","dt17_13",2017-03-12 16:38:00,313734.132743434,447421.950591087,"female"
"113","dt17_13",2017-03-12 17:16:00,313727.736184431,447406.624308287,"female"
"114","dt17_13",2017-03-12 17:31:00,313728.009770561,447406.547098551,"female"
"115","dt17_13",2017-03-12 18:02:00,313706.295708188,447393.659034046,"female"
"116","dt17_13",2017-03-12 18:18:00,313703.914720184,447391.716418086,"female"
"117","dt17_13",2017-03-12 18:34:00,313691.006199649,447393.00509615,"female"
"118","dt17_14",2017-03-10 16:27:00,313780.472115431,447496.391481395,"female"
"119","dt17_14",2017-03-10 16:28:00,313777.460476463,447496.152145863,"female"
"120","dt17_14",2017-03-10 16:38:00,313775.461210804,447491.934437386,"female"
"121","dt17_14",2017-03-10 16:57:00,313781.993016523,447490.714675844,"female"
"122","dt17_14",2017-03-10 17:25:00,313782.149100157,447489.471383435,"female"
"123","dt17_14",2017-03-10 17:45:00,313783.79942932,447490.363049903,"female"
"124","dt17_14",2017-03-10 18:42:00,313783.272391595,447489.790541643,"female"
"125","dt17_14",2017-03-11 08:20:00,313784.126235301,447489.440121755,"female"
"126","dt17_14",2017-03-11 08:52:00,313784.018081821,447489.623072721,"female"
"127","dt17_14",2017-03-11 09:35:00,313783.204705456,447489.846536291,"female"
"128","dt17_14",2017-03-11 10:16:00,313783.220328136,447489.829651786,"female"
"129","dt17_14",2017-03-11 11:07:00,313783.240938143,447489.737544618,"female"
"130","dt17_14",2017-03-11 12:41:00,313783.912924079,447489.456440667,"female"
"131","dt17_14",2017-03-11 14:44:00,313783.264744511,447489.158792949,"female"
"132","dt17_14",2017-03-11 16:02:00,313783.239229489,447489.318511287,"female"
"133","dt17_14",2017-03-11 17:32:00,313783.281347643,447489.110213104,"female"
"134","dt17_14",2017-03-11 18:25:00,313784.048922256,447489.346902085,"female"
"135","dt17_14",2017-03-12 08:26:00,313783.33072273,447489.177607084,"female"
"136","dt17_14",2017-03-12 09:31:00,313783.379143574,447489.175575247,"female"
"137","dt17_14",2017-03-12 10:12:00,313783.313630562,447489.18605415,"female"
"138","dt17_14",2017-03-12 11:39:00,313783.98522651,447489.539235168,"female"
"139","dt17_14",2017-03-12 12:55:00,313763.904544636,447461.628891479,"female"
"140","dt17_14",2017-03-12 13:35:00,313762.334171959,447459.229543441,"female"
"141","dt17_14",2017-03-12 14:25:00,313761.833184316,447450.502482184,"female"
"142","dt17_15",2017-03-15 16:22:00,313725.445944628,447409.795347339,"male"
"143","dt17_15",2017-03-15 16:23:00,313723.009037325,447408.023827688,"male"
"144","dt17_15",2017-03-15 16:32:00,313722.215117738,447408.421277967,"male"
"145","dt17_15",2017-03-15 16:41:00,313722.309712843,447408.270313608,"male"
"146","dt17_15",2017-03-15 16:57:00,313722.256275576,447408.298959604,"male"
"147","dt17_15",2017-03-15 17:20:00,313717.975557025,447406.905496518,"male"
"148","dt17_15",2017-03-15 17:26:00,313716.675628431,447410.430349524,"male"
"149","dt17_15",2017-03-15 17:40:00,313738.140682895,447434.908804976,"male"
"150","dt17_16",2017-03-10 16:08:00,313778.614961157,447488.545802352,"male"
"151","dt17_16",2017-03-10 16:13:00,313781.56687926,447488.957329183,"male"
"152","dt17_16",2017-03-10 16:24:00,313784.934785896,447490.71421165,"male"
"153","dt17_16",2017-03-10 16:42:00,313769.03803223,447468.335149799,"male"
"154","dt17_16",2017-03-10 16:50:00,313766.232502223,447462.330475846,"male"
"155","dt17_16",2017-03-10 17:13:00,313759.344843136,447458.350017388,"male"
"156","dt17_18",2017-03-13 16:54:00,313625.176231086,447409.560192304,"female"
"157","dt17_18",2017-03-13 17:03:00,313622.377043109,447408.457938699,"female"
"158","dt17_18",2017-03-13 17:14:00,313617.057301191,447408.40282264,"female"
"159","dt17_18",2017-03-13 17:46:00,313612.361884984,447407.920941927,"female"
"160","dt17_18",2017-03-13 18:29:00,313611.128070925,447404.99056124,"female"
"161","dt17_18",2017-03-14 09:05:00,313608.935377987,447402.660672873,"female"
"162","dt17_18",2017-03-14 10:10:00,313609.440780693,447403.94118116,"female"
"163","dt17_18",2017-03-14 11:10:00,313609.440961877,447403.941518255,"female"
"164","dt17_18",2017-03-14 12:30:00,313605.726250278,447398.599297806,"female"
"165","dt17_18",2017-03-14 13:55:00,313605.720084745,447398.598426122,"female"
"166","dt17_18",2017-03-14 14:58:00,313607.242201995,447394.791102888,"female"
"167","dt17_18",2017-03-14 16:11:00,313612.245987641,447388.942195049,"female"
"168","dt17_18",2017-03-14 17:04:00,313611.338257853,447389.668417471,"female"
"169","dt17_18",2017-03-14 18:22:00,313611.88004954,447387.856434086,"female"
"170","dt17_18",2017-03-15 08:27:00,313599.617654621,447382.846792103,"female"
"171","dt17_18",2017-03-15 09:45:00,313607.314397419,447380.185704711,"female"
"172","dt17_18",2017-03-15 10:51:00,313607.306888879,447380.185030762,"female"
"173","dt17_18",2017-03-15 11:58:00,313619.678114903,447374.270468252,"female"
"174","dt17_18",2017-03-15 14:04:00,313619.48566665,447383.302652968,"female"
"175","dt17_18",2017-03-15 15:18:00,313696.146270737,447375.795001355,"female"
"176","dt17_18",2017-03-15 15:48:00,313696.11586189,447375.801155555,"female"
"177","dt17_18",2017-03-15 16:35:00,313696.114567925,447375.814874111,"female"
"178","dt17_18",2017-03-15 17:38:00,313696.108644486,447375.858208444,"female"
"179","dt17_18",2017-03-15 18:47:00,313695.99590158,447374.921093516,"female"
"180","dt17_18",2017-03-16 08:20:00,313718.270349932,447396.483807616,"female"
"181","dt17_18",2017-03-16 08:45:00,313729.961370816,447397.842242399,"female"
"182","dt17_18",2017-03-16 09:40:00,313761.585096527,447426.997549802,"female"
"183","dt17_18",2017-03-16 09:56:00,313760.137703517,447427.828058361,"female"
"184","dt17_18",2017-03-16 10:17:00,313760.096884417,447428.001508322,"female"
"185","dt17_18",2017-03-16 11:00:00,313776.852625589,447462.932332765,"female"
"186","dt17_18",2017-03-16 11:40:00,313763.997589779,447462.458093071,"female"
"187","dt17_18",2017-03-16 12:25:00,313763.629850646,447467.347362844,"female"
"188","dt17_18",2017-03-16 12:48:00,313768.05846154,447465.812433753,"female"
"189","dt17_18",2017-03-16 13:26:00,313780.370416267,447483.505774934,"female"
"190","dt17_18",2017-03-16 13:35:00,313783.571743716,447491.26425866,"female"
"191","dt17_18",2017-03-16 14:18:00,313791.329828819,447493.923341236,"female"
"192","dt17_19",2017-03-14 17:21:00,313728.972927951,447559.991626643,"male"
"193","dt17_19",2017-03-14 17:23:00,313731.805803719,447558.654637491,"male"
"194","dt17_19",2017-03-14 17:32:00,313735.3730589,447563.335033254,"male"
"195","dt17_19",2017-03-14 19:07:00,313672.763837552,447573.73175183,"male"
"196","dt17_19",2017-03-15 08:44:00,313613.773591531,447540.22758839,"male"
"197","dt17_19",2017-03-15 10:17:00,313644.943023259,447527.31111504,"male"
"198","dt17_19",2017-03-15 11:17:00,313710.858102336,447518.899024831,"male"
"199","dt17_19",2017-03-15 12:52:00,313736.282734036,447382.231421997,"male"
"200","dt17_2",2017-03-01 17:03:00,313703.581937712,447452.240591232,"male"
"201","dt17_2",2017-03-01 17:20:00,313700.869002823,447450.991828324,"male"
"202","dt17_2",2017-03-01 17:38:00,313700.509112799,447450.817218315,"male"
"203","dt17_2",2017-03-01 18:15:00,313700.380766278,447448.351005721,"male"
"204","dt17_2",2017-03-01 18:52:00,313699.577171713,447450.264153932,"male"
"205","dt17_2",2017-03-02 08:00:00,313699.573148409,447450.22947939,"male"
"206","dt17_2",2017-03-02 09:03:00,313699.512650441,447450.265256658,"male"
"207","dt17_2",2017-03-02 10:16:00,313699.585134328,447450.276844051,"male"
"208","dt17_2",2017-03-02 12:00:00,313699.33169296,447452.989240778,"male"
"209","dt17_2",2017-03-02 12:42:00,313699.378014704,447453.283210173,"male"
"210","dt17_2",2017-03-02 13:36:00,313699.1504567,447452.832323029,"male"
"211","dt17_2",2017-03-02 14:56:00,313699.225757071,447452.851280796,"male"
"212","dt17_2",2017-03-02 15:46:00,313699.298976821,447453.014886975,"male"
"213","dt17_2",2017-03-02 16:54:00,313698.956881697,447452.980617609,"male"
"214","dt17_2",2017-03-02 17:57:00,313699.011107492,447452.872060126,"male"
"215","dt17_2",2017-03-03 08:00:00,313698.97717462,447452.876437478,"male"
"216","dt17_2",2017-03-03 09:21:00,313698.614147776,447452.224700913,"male"
"217","dt17_2",2017-03-03 10:49:00,313700.985928524,447449.447169078,"male"
"218","dt17_2",2017-03-03 12:02:00,313702.54881791,447447.025703615,"male"
"219","dt17_2",2017-03-03 13:14:00,313702.481901359,447447.214656052,"male"
"220","dt17_2",2017-03-03 15:10:00,313702.441754704,447447.282410149,"male"
"221","dt17_20",2017-03-13 17:15:00,313617.201858878,447423.151280399,"male"
"222","dt17_20",2017-03-13 17:17:00,313614.578367428,447424.679383135,"male"
"223","dt17_20",2017-03-13 17:31:00,313613.451259482,447421.538193768,"male"
"224","dt17_20",2017-03-13 17:57:00,313601.680477396,447415.78925722,"male"
"225","dt17_20",2017-03-13 18:39:00,313609.054093155,447413.200482166,"male"
"226","dt17_20",2017-03-14 08:42:00,313608.104740107,447413.409462139,"male"
"227","dt17_20",2017-03-14 09:20:00,313608.500426926,447413.468767862,"male"
"228","dt17_20",2017-03-14 10:01:00,313608.479068264,447413.469169697,"male"
"229","dt17_20",2017-03-14 10:50:00,313609.584499415,447413.459533075,"male"
"230","dt17_20",2017-03-14 12:04:00,313611.54508627,447406.569798969,"male"
"231","dt17_20",2017-03-14 12:45:00,313611.597879139,447406.398746442,"male"
"232","dt17_20",2017-03-14 13:53:00,313611.598043031,447406.477991361,"male"
"233","dt17_20",2017-03-14 14:43:00,313610.52534986,447398.473960276,"male"
"234","dt17_20",2017-03-14 15:38:00,313654.852678356,447399.150278697,"male"
"235","dt17_20",2017-03-14 16:51:00,313672.225824675,447388.915287971,"male"
"236","dt17_20",2017-03-14 17:13:00,313655.794424369,447373.440564988,"male"
"237","dt17_20",2017-03-14 18:12:00,313611.94368854,447415.144432575,"male"
"238","dt17_20",2017-03-15 08:12:00,313613.394118035,447457.436083195,"male"
"239","dt17_20",2017-03-15 09:03:00,313619.016129391,447458.087217876,"male"
"240","dt17_20",2017-03-15 10:40:00,313613.719130781,447446.257644648,"male"
"241","dt17_20",2017-03-15 11:47:00,313584.374313582,447470.155696862,"male"
"242","dt17_20",2017-03-15 13:45:00,313599.569566822,447383.504921007,"male"
"243","dt17_20",2017-03-15 14:50:00,313608.977209086,447411.275671933,"male"
"244","dt17_20",2017-03-15 16:00:00,313615.762149198,447445.418883285,"male"
"245","dt17_20",2017-03-15 17:04:00,313569.219908776,447486.550441185,"male"
"246","dt17_20",2017-03-15 18:30:00,313571.446177468,447485.543949591,"male"
"247","dt17_20",2017-03-16 07:58:00,313572.764468813,447477.569634518,"male"
"248","dt17_20",2017-03-16 08:48:00,313567.391207071,447485.060611839,"male"
"249","dt17_20",2017-03-16 09:08:00,313582.639514291,447470.398145857,"male"
"250","dt17_20",2017-03-16 09:15:00,313592.364055636,447482.802439181,"male"
"251","dt17_20",2017-03-16 09:58:00,313603.03960887,447480.690920216,"male"
"252","dt17_20",2017-03-16 10:10:00,313606.696143845,447480.403958733,"male"
"253","dt17_20",2017-03-16 10:59:00,313662.495476415,447450.192529412,"male"
"254","dt17_20",2017-03-16 11:18:00,313668.254825769,447453.775011178,"male"
"255","dt17_20",2017-03-16 11:48:00,313668.924088419,447454.980868955,"male"
"256","dt17_20",2017-03-16 12:38:00,313636.968827305,447481.319153169,"male"
"257","dt17_20",2017-03-16 13:08:00,313652.017419749,447471.409777554,"male"
"258","dt17_20",2017-03-16 13:50:00,313643.361594459,447494.669490371,"male"
"259","dt17_20",2017-03-16 14:51:00,313630.763755935,447514.423570677,"male"
"260","dt17_20",2017-03-16 15:51:00,313659.686430779,447523.941360222,"male"
"261","dt17_20",2017-03-16 16:15:00,313656.008398175,447526.53773636,"male"
"262","dt17_20",2017-03-16 17:30:00,313651.438215485,447535.023770673,"male"
"263","dt17_20",2017-03-16 18:40:00,313651.878656693,447535.39814255,"male"
"264","dt17_20",2017-03-17 08:30:00,313606.413622489,447478.898905742,"male"
"265","dt17_20",2017-03-17 08:45:00,313598.196174204,447474.851873573,"male"
"266","dt17_20",2017-03-17 08:59:00,313595.257141327,447470.572973702,"male"
"267","dt17_20",2017-03-17 09:45:00,313615.850015535,447419.879517006,"male"
"268","dt17_20",2017-03-17 10:00:00,313613.55314881,447414.809475358,"male"
"269","dt17_20",2017-03-17 10:45:00,313607.530975636,447397.233526868,"male"
"270","dt17_20",2017-03-17 11:55:00,313573.998062599,447378.907537383,"male"
"271","dt17_20",2017-03-17 13:01:00,313565.751823978,447427.651320686,"male"
"272","dt17_20",2017-03-17 13:16:00,313577.205175924,447430.831596258,"male"
"273","dt17_20",2017-03-17 13:26:00,313578.070208497,447438.154849935,"male"
"274","dt17_20",2017-03-17 15:18:00,313588.124837229,447491.168096588,"male"
"275","dt17_20",2017-03-17 15:56:00,313587.906831234,447492.818729457,"male"
"276","dt17_20",2017-03-17 16:36:00,313587.950085685,447492.707979614,"male"
"277","dt17_20",2017-03-17 17:20:00,313587.761140085,447492.458181873,"male"
"278","dt17_20",2017-03-17 18:30:00,313587.810937817,447492.625342972,"male"
"279","dt17_20",2017-03-18 08:10:00,313587.373551362,447490.353487086,"male"
"280","dt17_20",2017-03-18 09:10:00,313602.422306228,447483.451176375,"male"
"281","dt17_20",2017-03-18 09:22:00,313607.368489453,447478.825423236,"male"
"282","dt17_20",2017-03-18 09:26:00,313612.520833983,447474.769717689,"male"
"283","dt17_20",2017-03-18 09:35:00,313616.214327349,447476.482041931,"male"
"284","dt17_20",2017-03-18 09:45:00,313620.749776777,447475.501198328,"male"
"285","dt17_20",2017-03-18 10:30:00,313652.950352098,447461.911847094,"male"
"286","dt17_20",2017-03-18 11:09:00,313671.625515226,447424.260108384,"male"
"287","dt17_20",2017-03-18 11:54:00,313658.994654647,447439.10363412,"male"
"288","dt17_20",2017-03-18 12:48:00,313665.273863924,447433.695246791,"male"
"289","dt17_20",2017-03-18 13:07:00,313662.720853243,447435.27495386,"male"
"290","dt17_20",2017-03-18 13:57:00,313658.824463591,447433.539380803,"male"
"291","dt17_20",2017-03-18 14:51:00,313640.314843105,447421.486524477,"male"
"292","dt17_20",2017-03-18 15:44:00,313612.639498635,447471.190528352,"male"
"293","dt17_20",2017-03-18 16:42:00,313608.261149805,447488.573375195,"male"
"294","dt17_22",2017-03-14 17:01:00,313738.162626224,447552.765748669,"female"
"295","dt17_22",2017-03-14 17:17:00,313741.125983511,447552.310097828,"female"
"296","dt17_22",2017-03-14 17:24:00,313741.162278624,447552.884042807,"female"
"297","dt17_22",2017-03-14 17:45:00,313739.932509957,447553.29461689,"female"
"298","dt17_22",2017-03-14 18:50:00,313742.903032571,447568.651244997,"female"
"299","dt17_22",2017-03-15 07:58:00,313746.200974021,447570.65602522,"female"
"300","dt17_22",2017-03-15 09:22:00,313746.200802831,447570.655792409,"female"
"301","dt17_22",2017-03-15 11:00:00,313746.197903233,447570.658668783,"female"
"302","dt17_22",2017-03-15 12:19:00,313746.200630467,447570.657243904,"female"
"303","dt17_22",2017-03-15 14:10:00,313746.114235337,447570.648368209,"female"
"304","dt17_22",2017-03-15 15:30:00,313746.087308288,447570.555113094,"female"
"305","dt17_22",2017-03-15 16:23:00,313746.187059428,447570.65473258,"female"
"306","dt17_22",2017-03-15 17:25:00,313746.182580742,447570.642550811,"female"
"307","dt17_22",2017-03-15 18:47:00,313746.159515443,447570.652712748,"female"
"308","dt17_22",2017-03-16 08:22:00,313743.426236629,447580.017889284,"female"
"309","dt17_22",2017-03-16 09:20:00,313747.306405855,447577.554775906,"female"
"310","dt17_22",2017-03-16 10:23:00,313749.58405789,447576.074768161,"female"
"311","dt17_22",2017-03-16 11:30:00,313739.431416787,447553.231363545,"female"
"312","dt17_22",2017-03-16 11:36:00,313738.510655965,447545.85841693,"female"
"313","dt17_22",2017-03-16 12:02:00,313738.864521826,447526.423004421,"female"
"314","dt17_22",2017-03-16 12:19:00,313724.004101146,447507.902442059,"female"
"315","dt17_22",2017-03-16 12:24:00,313725.802095696,447492.844724867,"female"
"316","dt17_22",2017-03-16 13:01:00,313723.93876345,447465.553593857,"female"
"317","dt17_22",2017-03-16 13:51:00,313725.988331556,447454.541394151,"female"
"318","dt17_22",2017-03-16 14:28:00,313726.593895134,447452.323780347,"female"
"319","dt17_22",2017-03-16 14:55:00,313726.501568843,447449.24953612,"female"
"320","dt17_22",2017-03-16 15:06:00,313727.183297861,447441.608228292,"female"
"321","dt17_22",2017-03-16 15:45:00,313735.427745172,447403.783008097,"female"
"322","dt17_22",2017-03-16 15:52:00,313732.470415156,447403.175954037,"female"
"323","dt17_22",2017-03-16 16:25:00,313727.272077078,447384.803281809,"female"
"324","dt17_22",2017-03-16 16:30:00,313724.29274066,447379.836702108,"female"
"325","dt17_22",2017-03-16 16:38:00,313723.156572,447376.810701946,"female"
"326","dt17_22",2017-03-16 16:52:00,313716.728521598,447364.312491098,"female"
"327","dt17_23",2017-03-15 15:43:00,313701.161831168,447404.710470195,"female"
"328","dt17_23",2017-03-15 16:07:00,313700.09046302,447407.491250953,"female"
"329","dt17_23",2017-03-15 16:20:00,313703.90143663,447411.797273423,"female"
"330","dt17_23",2017-03-15 16:36:00,313719.685928939,447418.682619932,"female"
"331","dt17_23",2017-03-15 17:00:00,313719.43577343,447418.79114752,"female"
"332","dt17_23",2017-03-15 17:22:00,313719.586688549,447418.690757074,"female"
"333","dt17_23",2017-03-15 17:59:00,313719.023408921,447419.226878747,"female"
"334","dt17_23",2017-03-15 18:29:00,313719.036982212,447419.235699432,"female"
"335","dt17_23",2017-03-16 08:11:00,313741.016025935,447425.499692591,"female"
"336","dt17_24",2017-03-16 17:08:00,313710.32877713,447322.152775453,"male"
"337","dt17_24",2017-03-16 17:12:00,313713.276754722,447321.402127605,"male"
"338","dt17_24",2017-03-16 17:23:00,313714.27826662,447321.294173416,"male"
"339","dt17_24",2017-03-16 17:45:00,313704.162093443,447315.559660183,"male"
"340","dt17_24",2017-03-16 19:18:00,313695.756101368,447310.290006045,"male"
"341","dt17_24",2017-03-17 08:35:00,313710.652415131,447364.855021184,"male"
"342","dt17_24",2017-03-17 09:24:00,313694.581189705,447340.557401207,"male"
"343","dt17_24",2017-03-17 09:57:00,313708.431773946,447360.120903263,"male"
"344","dt17_24",2017-03-17 11:11:00,313730.25897564,447326.998819979,"male"
"345","dt17_24",2017-03-17 11:55:00,313708.466360797,447379.703607151,"male"
"346","dt17_24",2017-03-17 11:57:00,313712.901136163,447393.259589001,"male"
"347","dt17_24",2017-03-17 12:12:00,313727.755594578,447395.340660567,"male"
"348","dt17_24",2017-03-17 12:20:00,313724.468639961,447401.016232434,"male"
